lead_indices,lead_names,measurement_contacts,seed,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,repeat_run_id,expanded_run_id,prediction_path,prediction_sha256,runtime_sec
1;3;6;7,II;aVR;V1;V2,5,30005,0.913990043895142,0.6840579710144927,0.7988748241912799,0.7070831900048471,0.71449148951884,binary;multiclass,0.9327257110135523,0.6622950819672131,0.7769230769230769,0.5692307692307692,0.9666887125220459,0.8969359331476323,0.8944444444444445,0.9,0.9018276146680815,0.6909090909090909,0.6909090909090909,0.6121212121212121,0.9577836411609498,0.8743169398907104,0.8443271767810027,0.8258575197889182,0.8674958587993374,0.410958904109589,0.36585365853658536,0.3902439024390244,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30005_1-3-6-7.npz,43c15d2e0702e10b4efcc9da87d2882718df625f9f083d80214cbdc3f0f61677,6.388828600000124
6;7,V1;V2,5,30005,0.8934991049314598,0.6463768115942029,0.7612156295224313,0.6972009122154053,0.700721111124612,binary;multiclass,0.9166921168161863,0.6072607260726073,0.7076923076923077,0.5,0.9627278071722517,0.903954802259887,0.8888888888888888,0.9055555555555556,0.8679401014031364,0.6292834890965732,0.6121212121212121,0.5636363636363636,0.9638659801139728,0.8879892037786775,0.8680738786279684,0.841688654353562,0.8766350602616096,0.45751633986928103,0.4268292682926829,0.47560975609756095,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30005_6-7.npz,8b801e54979e6e827662517140865e89a75fd6405ab07bbca735309fcbad0362,6.404925900002127
0;1;2;3;4;5;6;7;8;9;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V5;V6,9,30006,0.9150396037175997,0.6985507246376812,0.790436005625879,0.6929519673694261,0.6998845309540977,binary;multiclass,0.9304542851689254,0.6229508196721312,0.7307692307692307,0.5538461538461539,0.9677175191064081,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9069370750304602,0.6811145510835913,0.6666666666666666,0.593939393939394,0.957129931834223,0.8715846994535519,0.841688654353562,0.820580474934037,0.8644827783172445,0.38461538461538464,0.36585365853658536,0.3170731707317073,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_0-1-2-3-4-5-6-7-8-9-10-11.npz,6db3d00cbe72fff4ec29de46569aca120f82c19648f9a40f13293edc756b42f4,6.39700620000076
0;2;3;4;5;10,I;III;aVR;aVL;aVF;V5,4,30006,0.9155987150248902,0.6985507246376812,0.7854137447405329,0.6797277519792986,0.6896139952745912,binary;multiclass,0.928555067761023,0.6381578947368421,0.7461538461538462,0.5615384615384615,0.9663653733098176,0.8864265927977839,0.8888888888888888,0.9111111111111111,0.9052548834650003,0.664576802507837,0.6424242424242425,0.6181818181818182,0.949849125782201,0.8413793103448276,0.8047493403693932,0.7862796833773087,0.8675958188153309,0.36809815950920244,0.36585365853658536,0.3048780487804878,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_0-2-3-4-5-10.npz,5599dfa76605b5f2e15d775d993e5dbd0ec6d4abd9d323329193a5c71d22e43c,6.375994099995296
0;2;3;5,I;III;aVR;aVF,3,30006,0.9154859118664018,0.6898550724637681,0.7928176795580111,0.6917784354126681,0.7001612775394872,binary;multiclass,0.9288795571673983,0.6600660066006601,0.7692307692307693,0.5923076923076923,0.9661228689006467,0.8815426997245179,0.8888888888888888,0.9055555555555556,0.8989663168651496,0.6809815950920245,0.6727272727272727,0.6484848484848484,0.9513886586168836,0.8579234972677595,0.8284960422163589,0.8073878627968337,0.8736219797795167,0.3783783783783784,0.34146341463414637,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_0-2-3-5.npz,d5e677a1aff1f9e34562e0592fe4cf6c459e243a17aeb26d685058bb898f3236,6.379842599999392
0;3,I;aVR,3,30006,0.9144167341033376,0.6985507246376812,0.7983193277310925,0.6977918785885561,0.7055578467052822,binary;multiclass,0.9287268562702806,0.6426229508196721,0.7538461538461538,0.5538461538461539,0.9659538506760729,0.8808864265927978,0.8833333333333333,0.9055555555555556,0.8984632315371616,0.6956521739130435,0.6787878787878788,0.6545454545454545,0.9501428212768175,0.8645690834473324,0.8337730870712401,0.8047493403693932,0.876106700177072,0.40522875816993464,0.3780487804878049,0.4268292682926829,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_0-3.npz,1252532ad9dbf7996a3dfe5c045e1ef2ed63e339ca988e1a4fb8b3f82696e3bd,6.397794299999077
1,II,2,30006,0.9127148777557076,0.6521739130434783,0.7862068965517242,0.6869578283990188,0.6982647401007656,binary;multiclass,0.9290895209009353,0.6534653465346535,0.7615384615384615,0.6384615384615384,0.9662257495590829,0.8895027624309392,0.8944444444444445,0.9055555555555556,0.8901230200841096,0.6666666666666666,0.6848484848484848,0.593939393939394,0.9425541086578589,0.8435754189944135,0.7968337730870713,0.7968337730870713,0.8498886159821786,0.3815789473684211,0.35365853658536583,0.2926829268292683,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_1.npz,f1e5fb3f811cb9613d1c98454dbfde944fadd002c7c41043e550ddd214aa51cc,6.387290999999095
1;3;4;5;7,II;aVR;aVL;aVF;V2,4,30006,0.9151229799651782,0.7014492753623188,0.7877094972067039,0.69991295456879,0.7088169641886097,binary;multiclass,0.9322580645161289,0.6491803278688525,0.7615384615384615,0.6153846153846154,0.9689447383891829,0.9025069637883009,0.9,0.9,0.9032504028612979,0.6925373134328359,0.703030303030303,0.6121212121212121,0.9563814820253619,0.863448275862069,0.8258575197889182,0.8073878627968337,0.8666390586622493,0.3918918918918919,0.35365853658536583,0.36585365853658536,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_1-3-4-5-7.npz,a02fbe33b1b02bac7ccae56eaaaa6b81f1fba36ff64c8d6a1db5ebbab854d4af,6.401298000004317
1;3;6;7,II;aVR;V1;V2,5,30006,0.9157948944309571,0.6840579710144927,0.7983074753173484,0.6947008155271177,0.7031280064152192,binary;multiclass,0.9327161672074823,0.6430868167202572,0.7692307692307693,0.5769230769230769,0.9682539682539683,0.8938547486033519,0.8888888888888888,0.9,0.9030617458633023,0.6727272727272727,0.6727272727272727,0.6181818181818182,0.9578689075948708,0.8665749656121046,0.8311345646437994,0.8284960422163589,0.8676529388244701,0.3972602739726027,0.35365853658536583,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_1-3-6-7.npz,d83d59cd9d43a8ab60e3f6f4306801855f7732b46d4a21c2d2912af6f979f1ad,6.390610900001775
6;7,V1;V2,5,30006,0.8935971946344933,0.6405797101449275,0.7612156295224313,0.6947209905533036,0.6996657021536357,binary;multiclass,0.9155564038938729,0.6032786885245902,0.7076923076923077,0.5230769230769231,0.963073192239859,0.898876404494382,0.8888888888888888,0.9055555555555556,0.8690877648076092,0.63125,0.6121212121212121,0.5515151515151515,0.9630512119676177,0.8885869565217391,0.862796833773087,0.862796833773087,0.8718369794939167,0.45161290322580644,0.4268292682926829,0.4268292682926829,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30006_6-7.npz,9f0e005e599834146f5c1ccf4463c514df0389f38c6e0f4f7cf2c3be24925856,6.395013599998492
0;1;2;3;4;5;6;7;8;9;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V5;V6,9,30007,0.9148139974006229,0.7014492753623188,0.7871148459383753,0.6968634474766661,0.7039085349227572,binary;multiclass,0.9306451612903226,0.6308724832214765,0.7230769230769231,0.5384615384615384,0.9665270429159318,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.90694493573871,0.6788990825688074,0.6727272727272727,0.6,0.9580773366555662,0.8700410396716827,0.8390501319261213,0.820580474934037,0.8631690181070429,0.4050632911392405,0.3902439024390244,0.3170731707317073,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_0-1-2-3-4-5-6-7-8-9-10-11.npz,4ea5df835fa0dd19be09cefa8d3345c8d5bafb5c06f827514bdad1f0bf8931d2,6.40113630000269
0;2;3;4;5;10,I;III;aVR;aVL;aVF;V5,4,30007,0.9161185904509676,0.7014492753623188,0.7832167832167832,0.7006634378266167,0.7098943130933606,binary;multiclass,0.9288509257491888,0.6466666666666666,0.7461538461538462,0.5307692307692308,0.9658877131099353,0.8919667590027701,0.8944444444444445,0.9111111111111111,0.9056715010022404,0.6728971962616822,0.6545454545454545,0.6,0.9511139112186943,0.8500687757909215,0.8153034300791556,0.7994722955145118,0.8713371794139486,0.44171779141104295,0.43902439024390244,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_0-2-3-4-5-10.npz,d4e4ce509df7bce2e4231bb81ef98eb896ae23f4c00311df0bb4257a1aac88e9,6.38982709999982
0;2;3;5,I;III;aVR;aVF,3,30007,0.9158733661933838,0.6695652173913044,0.7977839335180056,0.6905047591704135,0.6990365945414533,binary;multiclass,0.9293090284405421,0.6490066225165563,0.7538461538461538,0.5615384615384615,0.9666813639035862,0.8821917808219178,0.8944444444444445,0.9,0.8993750736941398,0.6807228915662651,0.6848484848484848,0.6303030303030303,0.9521086862811045,0.8543956043956044,0.820580474934037,0.7994722955145118,0.8733649397383904,0.38620689655172413,0.34146341463414637,0.3902439024390244,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_0-2-3-5.npz,4be24d85f2d11a0d0e8d7590cc4fdd9ea481161bb75eac02331888cdf140c7c6,6.411161199997878
0;3,I;aVR,3,30007,0.9143088354300006,0.6927536231884058,0.7893258426966292,0.6971802462041758,0.7065387338062542,binary;multiclass,0.9295667112044284,0.6472491909385113,0.7692307692307693,0.5692307692307692,0.9665270429159318,0.8808864265927978,0.8833333333333333,0.9,0.8984946743701607,0.6853582554517134,0.6666666666666666,0.6303030303030303,0.9506402088080227,0.859504132231405,0.8232189973614775,0.8073878627968337,0.8760067401610784,0.4129032258064516,0.3902439024390244,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_0-3.npz,f797743ac502f14992c7f46a7c78b699ff83e893563664b272a6e0b3ee5f1821,6.397896700000274
1,II,2,30007,0.9113318129429363,0.6550724637681159,0.7811634349030471,0.6886299098140185,0.6995609173059458,binary;multiclass,0.9289463638098875,0.6601307189542484,0.7769230769230769,0.6615384615384615,0.9663947677836565,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.8891011280116339,0.6567164179104478,0.6666666666666666,0.5818181818181818,0.9424498941275113,0.8428372739916551,0.7994722955145118,0.7994722955145118,0.8454618152738904,0.38961038961038963,0.36585365853658536,0.34146341463414637,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_1.npz,64eb47277127dc866ed3c8eb6b48d68fb08d60412117ce6a4b5da69cdb564236,6.394647300003271
1;3;4;5;7,II;aVR;aVL;aVF;V2,4,30007,0.914961131955173,0.6782608695652174,0.7938718662952646,0.6904569944423609,0.6990831125814072,binary;multiclass,0.9314277533880511,0.6336633663366337,0.7384615384615385,0.6,0.9676219870664314,0.8895027624309392,0.8944444444444445,0.9,0.9033997563180444,0.6846846846846847,0.6909090909090909,0.6060606060606061,0.9557088246022083,0.8551724137931035,0.8179419525065963,0.8021108179419525,0.8654680984748958,0.38926174496644295,0.35365853658536583,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_1-3-4-5-7.npz,7bf4adae43917430e515482f518fc051f18b70d5bb01e4c0d3385dce8a4eb2c0,6.3872600000031525
1;3;6;7,II;aVR;V1;V2,5,30007,0.9151082665097231,0.6869565217391305,0.7982954545454546,0.7003331225353822,0.7082483395289881,binary;multiclass,0.931790418018706,0.6428571428571429,0.7615384615384615,0.5846153846153846,0.9668577307466195,0.8944444444444445,0.8944444444444445,0.9,0.9028416460323074,0.6867469879518072,0.6909090909090909,0.6242424242424243,0.957632056389535,0.8638239339752407,0.8284960422163589,0.820580474934037,0.8644399383103902,0.41379310344827586,0.36585365853658536,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_1-3-6-7.npz,6235e21852e2e0ade2b969047203eadf90b07cce24abda1929325a84e327e147,6.3944106999988435
6;7,V1;V2,5,30007,0.8957012187645601,0.6434782608695652,0.7716763005780347,0.7048024077844878,0.7098882041941441,binary;multiclass,0.9151078450085894,0.6123778501628665,0.7230769230769231,0.5076923076923077,0.9617871840094062,0.903954802259887,0.8888888888888888,0.9111111111111111,0.8705812993750737,0.6435331230283912,0.6181818181818182,0.5696969696969697,0.9641170423916288,0.89280868385346,0.8680738786279684,0.8548812664907651,0.874307419889187,0.4713375796178344,0.45121951219512196,0.5,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30007_6-7.npz,f09267228b1c9140367543ea2fd89b9528b9dfb868ffa8a495f7e5573ad3215a,6.389823800003796
0;1;2;3;4;5;6;7;8;9;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V5;V6,9,30008,0.9143088354300009,0.7043478260869566,0.7949438202247191,0.6882932784537569,0.6941801351718334,binary;multiclass,0.9311414392059554,0.6312292358803987,0.7307692307692307,0.5461538461538461,0.9668577307466196,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.9075109067326965,0.6625,0.6424242424242425,0.6,0.9566704404958717,0.871447902571042,0.8496042216358839,0.8337730870712401,0.8624692979950878,0.3717948717948718,0.35365853658536583,0.3048780487804878,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_0-1-2-3-4-5-6-7-8-9-10-11.npz,eec40c01db4cb578e96b115b12d1a5e99252a2ab9dd97fe0d9747ade623ef65b,6.388878800004022
0;2;3;4;5;10,I;III;aVR;aVL;aVF;V5,4,30008,0.9142597905784842,0.6956521739130435,0.782608695652174,0.6876937326236586,0.6950397783495152,binary;multiclass,0.9299007444168734,0.6305084745762712,0.7153846153846154,0.5461538461538461,0.9650058788947677,0.8895027624309392,0.8944444444444445,0.9055555555555556,0.9063711040364737,0.6687306501547987,0.6545454545454545,0.6242424242424243,0.9491812053831542,0.8497267759562842,0.820580474934037,0.7915567282321899,0.8657822585251613,0.4,0.3902439024390244,0.34146341463414637,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_0-2-3-4-5-10.npz,90d315dceb713bb2665858f79f7e09440e87787beea5031ba19c55710b628ae1,6.393709799995122
0;2;3;5,I;III;aVR;aVF,3,30008,0.9143873071924276,0.7014492753623188,0.7877947295423023,0.7028680644302753,0.7092083362647749,binary;multiclass,0.9300725329261309,0.6423841059602649,0.7461538461538462,0.5692307692307692,0.9656231628453851,0.8870523415977961,0.8944444444444445,0.9,0.9002397516016194,0.6956521739130435,0.6787878787878788,0.6484848484848484,0.9513223402793898,0.8625850340136054,0.8364116094986808,0.8021108179419525,0.8727366196378592,0.4266666666666667,0.3902439024390244,0.45121951219512196,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_0-2-3-5.npz,7402c26a83dfb790193916d970a501db0c950fc8e713c66f9c0f4b401774780e,6.398254499996256
0;3,I;aVR,3,30008,0.9135192133205817,0.6985507246376812,0.7854137447405329,0.6932563010440436,0.7002672294634453,binary;multiclass,0.9308074059935103,0.627831715210356,0.7461538461538462,0.5692307692307692,0.9664902998236332,0.8864265927977839,0.8888888888888888,0.9055555555555556,0.9006878119718588,0.6832298136645962,0.6666666666666666,0.6242424242424243,0.9503749354580465,0.8633879781420765,0.8337730870712401,0.8153034300791556,0.8734220597475295,0.40540540540540543,0.36585365853658536,0.4268292682926829,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_0-3.npz,d36675807c1898fdc6dd24ac9d7284ceefe5811885ab10be90a37f29442800b8,6.401250399998389
1,II,2,30008,0.9125530297457025,0.6492753623188405,0.7846364883401921,0.6913329893360853,0.7017145215439828,binary;multiclass,0.9298721129986639,0.6666666666666666,0.7692307692307693,0.6692307692307692,0.9656966490299824,0.8944444444444445,0.8944444444444445,0.9,0.8916401367763236,0.6647058823529411,0.6848484848484848,0.593939393939394,0.9433451916836805,0.8361111111111111,0.7941952506596306,0.783641160949868,0.8460330153652824,0.39473684210526316,0.36585365853658536,0.34146341463414637,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_1.npz,beb4c9d11edffec6d08f38c6852bbc2f933c4cd46b9fed8406237f128b6936f4,6.393780599995807
1;3;4;5;7,II;aVR;aVL;aVF;V2,4,30008,0.9140096618357487,0.6985507246376812,0.7922437673130194,0.6980201550789785,0.7059244511628834,binary;multiclass,0.9323535025768277,0.6405228758169934,0.7538461538461538,0.6153846153846154,0.9671443268665493,0.9,0.9,0.9,0.9038792595212829,0.6787878787878788,0.6787878787878788,0.6060606060606061,0.9548845824076398,0.8653846153846154,0.8311345646437994,0.8126649076517151,0.8643256982921117,0.40540540540540543,0.36585365853658536,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_1-3-4-5-7.npz,95c80f74a8c57bd1534faca87a846b9deac5acddd2907df63744da0bbd3df647,6.388946700004453
1;3;6;7,II;aVR;V1;V2,5,30008,0.9147453346084995,0.6898550724637681,0.7937853107344632,0.7063264966155509,0.7133350704468537,binary;multiclass,0.9330979194502766,0.6558441558441559,0.7769230769230769,0.5769230769230769,0.9670781893004116,0.9025069637883009,0.9,0.9,0.902904531698306,0.6848484848484848,0.6848484848484848,0.6181818181818182,0.9561398937959196,0.8688524590163934,0.8390501319261213,0.8337730870712401,0.863940138230422,0.4195804195804196,0.36585365853658536,0.3780487804878049,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_1-3-6-7.npz,a288fbd46433fa2ebf710d05bf78b736355869ab14a395dac82da508c7fe4832,6.404611799996928
6;7,V1;V2,5,30008,0.8932784030996347,0.6347826086956522,0.7619047619047619,0.6978715808867226,0.7031711857369879,binary;multiclass,0.9169307119679329,0.6098360655737705,0.7153846153846154,0.5307692307692308,0.9626616696061141,0.9044943820224719,0.8944444444444445,0.9055555555555556,0.8699681641315884,0.6234567901234568,0.6121212121212121,0.5393939393939394,0.9621890735801955,0.8840381991814461,0.8548812664907651,0.8496042216358839,0.8747786599645855,0.4675324675324675,0.43902439024390244,0.47560975609756095,59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/stability/59f35a0254ab1e0fe9f5dc2926f7dd5c781b4a1da02f35cc138699bf537d745a/seed30008_6-7.npz,83f26dbc1e18cfbd7fe4f2e413b136c9899ab61de981300157b484da9ddc60fc,6.418784200002847
