model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256,prediction_path,stage1_run_id,origin,measurement_contacts,contact_names,contacts_with_extra_drl
P1_a07,5,1;3;5;6;10,II;aVR;aVF;V1;V5,936,0.9159959783221758,0.6985507246376812,0.782608695652174,0.6804634348206516,0.688334771677329,binary;multiclass,0.9310746325634662,0.6204620462046204,0.7230769230769231,0.5692307692307692,0.9660567313345091,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9130055417993161,0.668693009118541,0.6666666666666666,0.5818181818181818,0.9575231048350805,0.8681318681318682,0.8337730870712401,0.8284960422163589,0.8631690181070429,0.34615384615384615,0.32926829268292684,0.3170731707317073,6.5835081999994145,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2aed53846b2c33fdd5442e7bb5e2d42e49f5de499d88ba39ad8240b82dba2323,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-6-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V5,6
P1_a07,5,1;3;5;6;11,II;aVR;aVF;V1;V6,936,0.9151965472424533,0.6869565217391305,0.7886524822695036,0.6848299085621956,0.6939999673978694,binary;multiclass,0.9350543996945982,0.6387096774193548,0.7615384615384615,0.5923076923076923,0.9681804820693709,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9078803600204379,0.6809815950920245,0.6727272727272727,0.593939393939394,0.9573715200636657,0.869684499314129,0.8364116094986808,0.8337730870712401,0.8688667390186783,0.33783783783783783,0.3048780487804878,0.32926829268292684,6.5938052000001335,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,7918a97e78681664834291ef8e9373cb9e17e695afe293ba6bee7a5f453d9ceb,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-6-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V6,6
P1_a07,5,1;3;5;7;8,II;aVR;aVF;V2;V3,936,0.9151376934206331,0.6782608695652174,0.7816411682892906,0.683192050387986,0.6901847915761296,binary;multiclass,0.9315231914487498,0.6357615894039735,0.7384615384615385,0.5692307692307692,0.967445620223398,0.8938547486033519,0.8888888888888888,0.9,0.9091773768816571,0.6809815950920245,0.6727272727272727,0.6,0.9546003609612369,0.8586956521739131,0.8337730870712401,0.8100263852242744,0.8589849774375964,0.3466666666666667,0.3170731707317073,0.32926829268292684,6.586296999999831,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dd351132f5908bde6dace840838a9975bd24b7e18bdb13491e6d1b73d7c2a724,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-7-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V3,6
P1_a07,5,1;3;5;7;9,II;aVR;aVF;V2;V4,936,0.9163883371343092,0.6898550724637681,0.788218793828892,0.6936532698203,0.7016898989348954,binary;multiclass,0.9309410192784883,0.6468646864686468,0.7538461538461538,0.5769230769230769,0.9652557319223986,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9128168848013206,0.683076923076923,0.6727272727272727,0.6121212121212121,0.955647243288821,0.8645690834473324,0.8337730870712401,0.8153034300791556,0.8576569372251099,0.3717948717948718,0.35365853658536583,0.3170731707317073,6.590382600001249,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,8d7ef955690da441da925fad66258c22f9601305c93696456bdc499d2bd7a5d1,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-7-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V4,6
P1_a07,5,1;3;5;7;10,II;aVR;aVF;V2;V5,936,0.9158292258270188,0.6695652173913044,0.7843137254901961,0.6878559641177595,0.6967281441842224,binary;multiclass,0.9333365146020233,0.6426229508196721,0.7538461538461538,0.5923076923076923,0.9660934744268078,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9106473293243721,0.672782874617737,0.6666666666666666,0.593939393939394,0.9555003955415128,0.8555708390646493,0.820580474934037,0.8047493403693932,0.8621694179471069,0.36942675159235666,0.35365853658536583,0.3170731707317073,6.595405699999901,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,17be54fd48cbf2d804b7aac422842d07a7e6d6fc7bd51f3cc057ea004f658729,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-7-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V5,6
P1_a07,5,1;3;5;7;11,II;aVR;aVF;V2;V6,936,0.9149268005591112,0.7101449275362319,0.7876230661040787,0.6848507816329554,0.6955944810993399,binary;multiclass,0.9353311700706242,0.6455696202531646,0.7846153846153846,0.6,0.9673794826572605,0.896358543417367,0.8888888888888888,0.9055555555555556,0.907408717525449,0.6583850931677019,0.6424242424242425,0.6060606060606061,0.9549366896728138,0.8603042876901799,0.820580474934037,0.7941952506596306,0.8635402981664477,0.36363636363636365,0.34146341463414637,0.3048780487804878,6.576285899998766,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,02acec9af20bf9bc1f55944551a6dfd3c10c806adcb1c2a0c93f615743724052,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-7-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V6,6
P1_a07,5,1;3;5;8;9,II;aVR;aVF;V3;V4,936,0.9145197282915226,0.6840579710144927,0.7865168539325843,0.6877642072186411,0.6957768210152533,binary;multiclass,0.9292708532162628,0.6336633663366337,0.7384615384615385,0.5461538461538461,0.9641166960611405,0.898876404494382,0.8888888888888888,0.9,0.912211610266085,0.6728971962616822,0.6545454545454545,0.6121212121212121,0.9537808557907752,0.863013698630137,0.8311345646437994,0.8047493403693932,0.8594847775175644,0.37037037037037035,0.36585365853658536,0.32926829268292684,6.577966700000616,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,0e2ea88fbffe61dba9b884bc31089a548c088458fcae61ef8d522edbe661687b,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V4,6
P1_a07,5,1;3;5;8;10,II;aVR;aVF;V3;V5,936,0.9148973736482011,0.6898550724637681,0.782608695652174,0.6866216330128061,0.6943950717179368,binary;multiclass,0.9308646688299294,0.6270627062706271,0.7307692307692307,0.5769230769230769,0.9654320987654321,0.898876404494382,0.8888888888888888,0.9,0.9116849428133474,0.6687116564417178,0.6606060606060606,0.5757575757575758,0.9541266585505652,0.8587105624142661,0.8258575197889182,0.7968337730870713,0.8622693779631004,0.379746835443038,0.36585365853658536,0.3170731707317073,6.580364900000859,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3ef4813b2d486a49e2f6c0fb18f1d72173d01ebf249efc828bb60cdaa76f8e62,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V5,6
P1_a07,5,1;3;5;8;11,II;aVR;aVF;V3;V6,936,0.9135044998651266,0.6927536231884058,0.7843137254901961,0.6775395284335016,0.6869868285892483,binary;multiclass,0.9319812941401031,0.6405228758169934,0.7538461538461538,0.5846153846153846,0.9668503821281599,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9085878237629211,0.6625766871165644,0.6545454545454545,0.5757575757575758,0.9534540011274119,0.8555708390646493,0.820580474934037,0.7757255936675461,0.8640829382532701,0.33766233766233766,0.3170731707317073,0.2926829268292683,6.586509499999011,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e71ffd0a0bb0f52bc631991363eb3ffd644e343aa361f8b175bcae9c1998afb7,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V6,6
P1_a07,5,1;3;5;9;10,II;aVR;aVF;V4;V5,936,0.9139360945584737,0.6782608695652174,0.7774647887323943,0.6838313609461504,0.6912716306010598,binary;multiclass,0.9283641916396259,0.6354515050167224,0.7307692307692307,0.5461538461538461,0.9637713109935332,0.8913649025069638,0.8888888888888888,0.9,0.9119993711433401,0.6708074534161491,0.6545454545454545,0.5878787878787879,0.9519807866302232,0.8567530695770805,0.8284960422163589,0.7994722955145118,0.8548580567772891,0.36477987421383645,0.35365853658536583,0.3048780487804878,6.58678769999824,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,f680e558fd503ee2eda903bfdf81f2937c4d55be36066f7937b952abb0f62db1,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V4;V5,6
P1_a07,5,1;3;5;9;11,II;aVR;aVF;V4;V6,936,0.9136320164790701,0.6811594202898551,0.7837078651685393,0.683245857418714,0.6914283428422048,binary;multiclass,0.9307883183813704,0.6397306397306397,0.7307692307692307,0.5846153846153846,0.9645282186948853,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9106944935738711,0.6666666666666666,0.6606060606060606,0.5878787878787879,0.9528476620417522,0.8559670781893004,0.8232189973614775,0.7994722955145118,0.8590706574513052,0.3625,0.35365853658536583,0.2804878048780488,6.595868599999449,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2a67b046620122a4ab44f1f804ecc95a13983a0733e3d1dae508ae08ac6b5836,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V4;V6,6
P1_a07,5,1;3;5;10;11,II;aVR;aVF;V5;V6,936,0.9129257706172295,0.6898550724637681,0.782608695652174,0.6752027201758095,0.6839099055123252,binary;multiclass,0.930616529872113,0.6421404682274248,0.7384615384615385,0.5461538461538461,0.96358759553204,0.8888888888888888,0.8888888888888888,0.9,0.9078331957709389,0.6605504587155964,0.6545454545454545,0.6,0.950682842024983,0.8532235939643347,0.820580474934037,0.7994722955145118,0.8628976980636316,0.33121019108280253,0.3170731707317073,0.3170731707317073,6.587457600000562,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,40190d5788765dfa26357eae299e2e360109c85d1bbe95530e2f1dd97f991d68,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-3-5-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V5;V6,6
P1_a07,5,1;4;5;6;7,II;aVL;aVF;V1;V2,936,0.9154515804703403,0.6753623188405797,0.7949080622347949,0.6949880751672869,0.7032283604733569,binary;multiclass,0.9308551250238596,0.6513157894736842,0.7615384615384615,0.5692307692307692,0.9680776014109348,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9038399559800339,0.676829268292683,0.6727272727272727,0.593939393939394,0.9582241844028746,0.8657534246575342,0.8337730870712401,0.8284960422163589,0.8666818986691037,0.3841059602649007,0.35365853658536583,0.32926829268292684,6.581603900000118,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,f76c06717c8b850d90bcdb345401b78a929ccfc45b4f98034ca300baa539694a,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-6-7.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V2,6
P1_a07,5,1;4;5;6;8,II;aVL;aVF;V1;V3,936,0.9142156502121191,0.6753623188405797,0.7949438202247191,0.6785109967649003,0.68595144942722,binary;multiclass,0.9289368200038176,0.6204620462046204,0.7230769230769231,0.5307692307692308,0.9662404467960022,0.8944444444444445,0.8944444444444445,0.9055555555555556,0.9097197657508942,0.6707317073170732,0.6666666666666666,0.5757575757575758,0.9555951360236471,0.8579234972677595,0.8284960422163589,0.8100263852242744,0.8663106186096989,0.348993288590604,0.3170731707317073,0.3048780487804878,6.583808199999112,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,06d5af9a22ff3b212892c7cb81207f204b1cee268cc8cdb674c1945e491f899f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-6-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V3,6
P1_a07,5,1;4;5;6;9,II;aVL;aVF;V1;V4,936,0.9175556046004072,0.6956521739130435,0.7887323943661971,0.6891493959958024,0.6969178020783657,binary;multiclass,0.9289272761977477,0.6291390728476821,0.7307692307692307,0.5538461538461539,0.9652263374485597,0.8969359331476323,0.8944444444444445,0.9055555555555556,0.9148842510710216,0.6790123456790124,0.6666666666666666,0.5636363636363636,0.957215198268144,0.8712328767123287,0.8390501319261213,0.8284960422163589,0.8618838179014109,0.36942675159235666,0.35365853658536583,0.2804878048780488,6.578612499999508,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a4d24699a41e3a2bc299a980ba16defb30eb71cddcaab4e8de0a68b8f788bfe2,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-6-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V4,6
P1_a07,5,1;4;5;6;10,II;aVL;aVF;V1;V5,936,0.9168150273425048,0.7043478260869566,0.7886524822695036,0.6811900351707214,0.6892990106903485,binary;multiclass,0.9300820767322008,0.6339869281045751,0.7461538461538462,0.5461538461538461,0.9663359788359788,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9126911134693236,0.6728395061728395,0.6606060606060606,0.5696969696969697,0.9571441429065433,0.8633879781420765,0.8337730870712401,0.8232189973614775,0.8643970983035357,0.3443708609271523,0.3170731707317073,0.35365853658536583,6.5888794000002235,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,7fb10de534603d8cd9ced38f190ebb0475643be4dbe2d29e67846f5aa037c975,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-6-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V5,6
P1_a07,5,1;4;5;6;11,II;aVL;aVF;V1;V6,936,0.9154123445891268,0.6985507246376812,0.7977369165487977,0.6941146578634725,0.7030103482262565,binary;multiclass,0.9334128650505822,0.6558441558441559,0.7769230769230769,0.5461538461538461,0.9677322163433275,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9079432456864364,0.6788990825688074,0.6727272727272727,0.6,0.9579731221252186,0.873972602739726,0.841688654353562,0.8311345646437994,0.8675815388130461,0.3624161073825503,0.32926829268292684,0.32926829268292684,6.584606500000518,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,3cab405d4611e7309bbfbf0c79aa31eefad5304424a80c8ce6a6de6221710c52,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-6-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V6,6
P1_a07,5,1;4;5;7;8,II;aVL;aVF;V2;V3,936,0.9150837440839648,0.6753623188405797,0.7910863509749304,0.6858615608732693,0.6926703340063273,binary;multiclass,0.9290704332887956,0.6287625418060201,0.7230769230769231,0.5538461538461539,0.967225161669606,0.8938547486033519,0.8888888888888888,0.9,0.9073536925677004,0.6787878787878788,0.6787878787878788,0.5696969696969697,0.9548845824076398,0.859481582537517,0.8311345646437994,0.7968337730870713,0.861869537899126,0.3684210526315789,0.34146341463414637,0.32926829268292684,6.599293999999645,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,d41090ba1e4709b4feaf4dffd73922bb2aec38c805017d05ed6b6b1d7a8f6123,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-7-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V3,6
P1_a07,5,1;4;5;7;9,II;aVL;aVF;V2;V4,936,0.9163294833124892,0.6869565217391305,0.7848101265822784,0.6875395841640645,0.6949227762034249,binary;multiclass,0.9293853788891009,0.6333333333333333,0.7307692307692307,0.5615384615384615,0.9647045855379187,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9108988719883662,0.6728395061728395,0.6606060606060606,0.6,0.9557088246022083,0.8579234972677595,0.8284960422163589,0.8126649076517151,0.8597703775632605,0.379746835443038,0.36585365853658536,0.2926829268292683,6.616127100000085,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a40251dd3bcbd4b41078c05318f72b16e579be5d7d935793301f4ac5a4820f51,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-7-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V4,6
P1_a07,5,1;4;5;7;10,II;aVL;aVF;V2;V5,936,0.9161970622133941,0.6985507246376812,0.7837078651685393,0.6898070166219238,0.6974572128288583,binary;multiclass,0.9320194693643825,0.6423841059602649,0.7461538461538462,0.5923076923076923,0.9655570252792476,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9096804622096453,0.6809815950920245,0.6727272727272727,0.593939393939394,0.9554340772040189,0.855191256830601,0.8258575197889182,0.7994722955145118,0.8639401382304221,0.37662337662337664,0.35365853658536583,0.35365853658536583,6.667488200000662,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c940fa1da10c2b8361888e47fde470f220059907cf1c4c6ea4576c928f9687a2,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-7-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V5,6
P1_a07,5,1;4;5;7;11,II;aVL;aVF;V2;V6,936,0.9157556585497436,0.7014492753623188,0.788218793828892,0.6854908816927667,0.6947555242735113,binary;multiclass,0.9343386142393586,0.6472491909385113,0.7692307692307693,0.5846153846153846,0.9672325102880659,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9067798608654639,0.6747720364741642,0.6727272727272727,0.5818181818181818,0.955599873047754,0.8598901098901099,0.8258575197889182,0.8073878627968337,0.8644399383103901,0.3466666666666667,0.3170731707317073,0.3170731707317073,6.696880499999679,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9457ee8000e3ee358e96f2df108578b1a02f0c011a3a5b8416069158d07c1893,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-7-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V2;V6,6
P1_a07,5,1;4;5;8;9,II;aVL;aVF;V3;V4,936,0.9148238063709262,0.6840579710144927,0.788218793828892,0.6820388207257432,0.6896866510226443,binary;multiclass,0.927944264172552,0.6274509803921569,0.7384615384615385,0.5538461538461539,0.9639991181657848,0.8938547486033519,0.8888888888888888,0.9,0.9106866328656212,0.6645962732919255,0.6484848484848484,0.5878787878787879,0.953899281393443,0.860655737704918,0.8311345646437994,0.8073878627968337,0.8602558976409436,0.36363636363636365,0.34146341463414637,0.3048780487804878,6.611261800000648,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,0dddb91cf7b8858c5d89839cf8524eba4a7e53970326f70a97a982ec5250467a,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V4,6
P1_a07,5,1;4;5;8;10,II;aVL;aVF;V3;V5,936,0.914902278133353,0.6956521739130435,0.790436005625879,0.6806819622933559,0.6883049017253278,binary;multiclass,0.9300343577018516,0.6291390728476821,0.7307692307692307,0.5769230769230769,0.9644547325102881,0.896358543417367,0.8888888888888888,0.9,0.9103486224108792,0.6625766871165644,0.6545454545454545,0.5636363636363636,0.9538187519836289,0.8563611491108071,0.8258575197889182,0.7757255936675461,0.8632261381161821,0.358974358974359,0.34146341463414637,0.3048780487804878,6.603856100000485,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,fc89844a7123aeb71b86f8610574739401bf40c8b3dac22e374fc96f72be2246,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/1-4-5-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V3;V5,6
