model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256,prediction_path,stage1_run_id,origin,measurement_contacts,contact_names,contacts_with_extra_drl,worst_disease_sens95,mean_disease_sens95,complete_available_leads
P1_a07,1,0,I,936,0.9027244415017533,0.6405797101449275,0.775,0.6683789679991132,0.6790553127646892,binary;multiclass,0.92123496850544,0.5947712418300654,0.7,0.5461538461538461,0.9659024103468548,0.8702702702702703,0.8944444444444445,0.9055555555555556,0.8845419172267421,0.6483180428134556,0.6424242424242425,0.5515151515151515,0.9477411500547126,0.8543417366946778,0.8047493403693932,0.7994722955145118,0.8650111384017822,0.3741935483870968,0.35365853658536583,0.3048780487804878,6.976011799999469,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,82f5b2efffd35d6c62f971212f5f9b22ea96cc6bea0e3b6e4af8486f94a287e6,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_exhaustive,2,LA;RA,3,0.3048780487804878,0.6403552628414266,1
P1_a07,6,0;1;2;3;4;5,I;II;III;aVR;aVL;aVF,936,0.9142597905784839,0.6985507246376812,0.7883817427385892,0.6853253460254186,0.6932487988090021,binary;multiclass,0.928908188585608,0.6488294314381271,0.7461538461538462,0.5769230769230769,0.9668283362727806,0.8839779005524862,0.8888888888888888,0.9,0.8998231340643792,0.6765578635014837,0.6909090909090909,0.6363636363636364,0.9526960772703372,0.853625170998632,0.8232189973614775,0.8100263852242744,0.8702090592334495,0.36363636363636365,0.3170731707317073,0.3902439024390244,6.656537099999696,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,9b0df6bae7fcc1400dfbc7a5f21608ee53c8cf95f1d738e09de89aa9fedaa0f1,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,3,LA;LL;RA,4,0.3902439024390244,0.6841584810067337,1
P1_a07,7,0;1;2;3;4;5;6,I;II;III;aVR;aVL;aVF;V1,936,0.9145050148360676,0.6753623188405797,0.783448275862069,0.685504613948164,0.6936641369513497,binary;multiclass,0.9318476808551249,0.6445182724252492,0.7461538461538462,0.5846153846153846,0.9684229864785421,0.8839779005524862,0.8888888888888888,0.9,0.9042644342255236,0.654434250764526,0.6484848484848484,0.6121212121212121,0.9588210494403206,0.863013698630137,0.8311345646437994,0.8126649076517151,0.866310618609699,0.3815789473684211,0.35365853658536583,0.3780487804878049,6.638795099999697,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,d8b24518c13c5dbd68bad6106137a083fa688e82372160d8e258c48c91f52937,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,4,LA;LL;RA;V1,5,0.3780487804878049,0.675708725065183,1
P1_a07,8,0;1;2;3;4;5;6;7,I;II;III;aVR;aVL;aVF;V1;V2,936,0.9149415140145664,0.6753623188405797,0.7943661971830986,0.6948615365425096,0.7027471740278226,binary;multiclass,0.9322485207100593,0.6445182724252492,0.7461538461538462,0.5692307692307692,0.968775720164609,0.8994413407821229,0.8944444444444445,0.9,0.903832095271784,0.676737160120846,0.6787878787878788,0.6,0.9576225823413216,0.8614540466392319,0.8284960422163589,0.8073878627968337,0.8652681784429086,0.39215686274509803,0.36585365853658536,0.35365853658536583,6.3867083999994065,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,28f9c41f36fd9283d149a2ecaabe28413bb7c965ad76072788b5c69cda53b782,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V2,6,0.35365853658536583,0.6652615998455499,1
P1_a07,9,0;1;2;3;4;5;6;7;8,I;II;III;aVR;aVL;aVF;V1;V2;V3,936,0.9143971161627308,0.6521739130434783,0.788135593220339,0.6819878957054453,0.6880770493351741,binary;multiclass,0.9297862187440352,0.6163934426229508,0.7230769230769231,0.5615384615384615,0.9673574368018811,0.8994413407821229,0.8944444444444445,0.9,0.9063946861612232,0.6687306501547987,0.6545454545454545,0.593939393939394,0.9558935685423703,0.8629579375848032,0.8390501319261213,0.8100263852242744,0.8658250985320157,0.3624161073825503,0.32926829268292684,0.32926829268292684,6.4042879000007815,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2353e2fc0a89c5141ca43f66902afb00577f038ccf6a2a66a7e2330854042c21,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V3,7,0.32926829268292684,0.6583085179616488,1
P1_a07,10,0;1;2;3;4;5;6;7;8;9,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4,936,0.9153093504009417,0.6811594202898551,0.7876230661040787,0.6882659619832436,0.6940105070866381,binary;multiclass,0.9302061462111089,0.6287625418060201,0.7230769230769231,0.5307692307692308,0.966659318048207,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9088786699681641,0.6728971962616822,0.6545454545454545,0.5878787878787879,0.9577220598475626,0.8660351826792964,0.8443271767810027,0.820580474934037,0.8633689381390302,0.3741935483870968,0.35365853658536583,0.32926829268292684,6.3755246000000625,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,8396512165c3c1d09f581f10ca692620ca68c8f39b510384dda2979edcf761ee,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V3;V4,8,0.32926829268292684,0.6622096666517157,1
P1_a07,11,0;1;2;3;4;5;6;7;8;9;10,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V5,936,0.9159322200152038,0.7014492753623188,0.7876230661040787,0.6961302868257712,0.7027502497288197,binary;multiclass,0.9296144302347776,0.6354515050167224,0.7307692307692307,0.5692307692307692,0.9669973544973546,0.9050279329608939,0.9,0.9111111111111111,0.9097826514168926,0.6770186335403726,0.6606060606060606,0.593939393939394,0.9581294439207401,0.8707482993197279,0.8443271767810027,0.820580474934037,0.8616696178671389,0.3924050632911392,0.3780487804878049,0.35365853658536583,6.384353000001283,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,cde804fc5eace3adbcfbbf1029aa6894c479fb1a58fe7baca2f22efd699f9152,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,8,LA;LL;RA;V1;V2;V3;V4;V5,9,0.35365853658536583,0.669822379142477,1
P1_a07,12,0;1;2;3;4;5;6;7;8;9;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V5;V6,936,0.9147453346084996,0.7043478260869566,0.7871148459383753,0.6942429303251032,0.701126216098222,binary;multiclass,0.9313418591334224,0.6354515050167224,0.7307692307692307,0.5538461538461539,0.9669753086419753,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9087450379279173,0.6645962732919255,0.6484848484848484,0.5878787878787879,0.9573715200636657,0.8692098092643051,0.841688654353562,0.8258575197889182,0.8629405380704861,0.4025157232704403,0.3902439024390244,0.34146341463414637,7.006167999999889,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,b45e21c9f0fe6072767bfd9f55a4d70c48703c024a26b76ac88d0e7002c41751,outputs/exhaustive_lead_subsets/34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1/P1_a07_0-1-2-3-4-5-6-7-8-9-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,prior_control,9,LA;LL;RA;V1;V2;V3;V4;V5;V6,10,0.34146341463414637,0.6665777083532408,1
P1_a07,11,0;1;2;3;4;5;6;7;8;9;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V4;V6,936,0.9151033620245714,0.6956521739130435,0.7843137254901961,0.6924432371547723,0.698888555867126,binary;multiclass,0.9314372971941209,0.6287625418060201,0.7230769230769231,0.5461538461538461,0.9673500881834215,0.9019607843137255,0.8944444444444445,0.9111111111111111,0.9083991667649256,0.6708074534161491,0.6545454545454545,0.5878787878787879,0.9574804716181201,0.8707482993197279,0.8443271767810027,0.8179419525065963,0.8620837379333981,0.389937106918239,0.3780487804878049,0.32926829268292684,6.3870978000013565,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,050fa0e9ee50baa3d22e1018cc23d8752520ae8b749fc411d9157a9f39440d26,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,8,LA;LL;RA;V1;V2;V3;V4;V6,9,0.32926829268292684,0.6615500360448554,1
P1_a07,10,0;1;2;3;4;5;6;7;8;10,I;II;III;aVR;aVL;aVF;V1;V2;V3;V5,936,0.9168836901346281,0.6898550724637681,0.7937853107344632,0.6927554878688981,0.6989741279592621,binary;multiclass,0.9299675510593626,0.6262626262626263,0.7153846153846154,0.5615384615384615,0.9679600235155791,0.9025069637883009,0.9,0.9111111111111111,0.909641158668396,0.676923076923077,0.6666666666666666,0.593939393939394,0.9581104958243133,0.8734693877551021,0.8469656992084432,0.8179419525065963,0.8647683783629406,0.38461538461538464,0.36585365853658536,0.35365853658536583,6.3964646000022185,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e0ff3c32e07682fadc9846638200389f209a85f3ed853069606119f09e085e70,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V3;V5,8,0.35365853658536583,0.6691627485356169,1
P1_a07,11,0;1;2;3;4;5;6;7;8;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V5;V6,936,0.9155300522327667,0.7014492753623188,0.7943661971830986,0.6971746398808321,0.7037053046416583,binary;multiclass,0.932048100782592,0.6421404682274248,0.7384615384615385,0.5615384615384615,0.9680408583186361,0.9044943820224719,0.8944444444444445,0.9111111111111111,0.9084777738474236,0.6770186335403726,0.6606060606060606,0.5878787878787879,0.9572199352922508,0.8722826086956522,0.8469656992084432,0.8179419525065963,0.8653681384589021,0.389937106918239,0.3780487804878049,0.32926829268292684,6.384920600001351,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ddfa3f09755a30a448b0bc995d4a8838ab3332e3a10ac49f549a300eaa020c89,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,8,LA;LL;RA;V1;V2;V3;V5;V6,9,0.32926829268292684,0.6615500360448554,1
P1_a07,10,0;1;2;3;4;5;6;7;8;11,I;II;III;aVR;aVL;aVF;V1;V2;V3;V6,936,0.9159126020745972,0.6840579710144927,0.7932489451476793,0.6930773781063186,0.7004679375797208,binary;multiclass,0.9318953998854742,0.6312292358803987,0.7307692307692307,0.5538461538461539,0.9686728395061729,0.9050279329608939,0.9,0.9111111111111111,0.9076917030224423,0.676923076923077,0.6666666666666666,0.5878787878787879,0.9577741671127366,0.8700410396716827,0.8390501319261213,0.8153034300791556,0.8672673787627806,0.3821656050955414,0.36585365853658536,0.3048780487804878,6.389681500000734,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a35429dfef1851a22c4b2661bea36f9a0d95e516e627640d98efb528b43d9fb8,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-8-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V3;V6,8,0.3048780487804878,0.6547928444623855,1
P1_a07,9,0;1;2;3;4;5;6;7;9,I;II;III;aVR;aVL;aVF;V1;V2;V4,936,0.9162215846391526,0.6898550724637681,0.7876230661040787,0.6950304021967313,0.7021074092191925,binary;multiclass,0.9303015842718076,0.6357615894039735,0.7384615384615385,0.5538461538461539,0.9658803644914756,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9097590692921433,0.6851851851851852,0.6727272727272727,0.593939393939394,0.9575988972207878,0.8676671214188267,0.8390501319261213,0.8153034300791556,0.8617124578739933,0.3870967741935484,0.36585365853658536,0.3048780487804878,6.405940099997679,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,83332df23c10cc711ff92783414dd8beeabe55e79d3579607b55dda11fe6cd38,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V4,7,0.3048780487804878,0.6563079959775371,1
P1_a07,10,0;1;2;3;4;5;6;7;9;10,I;II;III;aVR;aVL;aVF;V1;V2;V4;V5,936,0.9166188479364379,0.6956521739130435,0.7865168539325843,0.6902870325581978,0.6973910145027977,binary;multiclass,0.9289177323916777,0.6241610738255033,0.7153846153846154,0.5538461538461539,0.9660787771898883,0.9050279329608939,0.9,0.9111111111111111,0.9097747907086429,0.6748466257668712,0.6666666666666666,0.5878787878787879,0.9577078487752424,0.8700410396716827,0.8390501319261213,0.8179419525065963,0.8608270977323357,0.37735849056603776,0.36585365853658536,0.32926829268292684,6.385199100001046,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1fd5c8c201066c9d1f4de9cf529d12bc4ae8e3b1059be0d1762752689e10590f,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-9-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V4;V5,8,0.32926829268292684,0.6615500360448554,1
P1_a07,11,0;1;2;3;4;5;6;7;9;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V4;V5;V6,936,0.9151769293018467,0.7072463768115942,0.7837078651685393,0.6951314570019027,0.702649895670682,binary;multiclass,0.9313895781637717,0.64,0.7384615384615385,0.5538461538461539,0.9660126396237507,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9099005620406398,0.6770186335403726,0.6606060606060606,0.5818181818181818,0.9570967726654762,0.8715846994535519,0.841688654353562,0.820580474934037,0.862226537956246,0.38509316770186336,0.3780487804878049,0.32926829268292684,6.379147299998294,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1fca7f1716a646380f1882b3eae572db188c9fdc2380d9a96157b62b07f415d9,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-9-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,8,LA;LL;RA;V1;V2;V4;V5;V6,9,0.32926829268292684,0.6593056262476753,1
P1_a07,10,0;1;2;3;4;5;6;7;9;11,I;II;III;aVR;aVL;aVF;V1;V2;V4;V6,936,0.9153240638563966,0.7043478260869566,0.7843137254901961,0.6973092387814538,0.7052308503360695,binary;multiclass,0.9311987020423745,0.64,0.7384615384615385,0.5384615384615384,0.9665564373897706,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9092088197146564,0.6850152905198776,0.6787878787878788,0.6,0.9574094162565193,0.869684499314129,0.8364116094986808,0.820580474934037,0.8643114182898269,0.3924050632911392,0.3780487804878049,0.32926829268292684,6.391077500000392,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,4a7ea31b8e30199eda0f5397cd8f541bfdd9187ec8c1bca9f9eac307ff1f830c,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-9-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V4;V6,8,0.32926829268292684,0.6652399696820187,1
P1_a07,9,0;1;2;3;4;5;6;7;10,I;II;III;aVR;aVL;aVF;V1;V2;V5,936,0.9169425439564483,0.6840579710144927,0.7870239774330042,0.6934208360784112,0.7008952880070712,binary;multiclass,0.9306356174842526,0.6421404682274248,0.7384615384615385,0.5692307692307692,0.9670340975896531,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9089808591754117,0.676923076923077,0.6666666666666666,0.5878787878787879,0.9583047138126887,0.8688524590163934,0.8390501319261213,0.8232189973614775,0.8637973382075742,0.379746835443038,0.36585365853658536,0.32926829268292684,6.406811600001674,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,f2828291e3554b4ac58a74ae130b5beb14db95f9a7438852add1acae000dbbf6,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-10.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V5,7,0.32926829268292684,0.6628692972585758,1
P1_a07,10,0;1;2;3;4;5;6;7;10;11,I;II;III;aVR;aVL;aVF;V1;V2;V5;V6,936,0.9158880796488389,0.6985507246376812,0.790436005625879,0.7004836108152419,0.7086341137393328,binary;multiclass,0.9324584844435961,0.6556291390728477,0.7615384615384615,0.5384615384615384,0.9673794826572604,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9075737923986951,0.6788990825688074,0.6727272727272727,0.6,0.9575373159074007,0.8684931506849315,0.8364116094986808,0.8232189973614775,0.8648683383789342,0.3974358974358974,0.3780487804878049,0.35365853658536583,6.382326099999773,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e30d91b0e86c061aa15680b53a06f2a9ee148fade9e93e3f01d0b0e85c12715c,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-10-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,7,LA;LL;RA;V1;V2;V5;V6,8,0.35365853658536583,0.6706082723755997,1
P1_a07,9,0;1;2;3;4;5;6;7;11,I;II;III;aVR;aVL;aVF;V1;V2;V6,936,0.917437896956767,0.6927536231884058,0.7909604519774012,0.6909524315520118,0.699819499204273,binary;multiclass,0.9334033212445123,0.6468646864686468,0.7538461538461538,0.5769230769230769,0.9688418577307466,0.9050279329608939,0.9,0.9111111111111111,0.9070314035294581,0.6786786786786787,0.6848484848484848,0.6,0.9583236619091153,0.8665749656121046,0.8311345646437994,0.8179419525065963,0.8671388587422174,0.3576158940397351,0.32926829268292684,0.34146341463414637,6.416273499999079,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2c39ae3928527b51bebc972eb4802d9b95b704ea22ef34860ad45d860d536f3b,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-7-11.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V2;V6,7,0.34146341463414637,0.6676291195629634,1
P1_a07,8,0;1;2;3;4;5;6;8,I;II;III;aVR;aVL;aVF;V1;V3,936,0.9146570538757695,0.6753623188405797,0.7915492957746478,0.6824242326543066,0.6897722231147805,binary;multiclass,0.9303015842718076,0.6291390728476821,0.7307692307692307,0.5384615384615384,0.9667989417989418,0.8944444444444445,0.8944444444444445,0.9,0.909216680422906,0.6687116564417178,0.6606060606060606,0.5878787878787879,0.9554530253004458,0.8622100954979536,0.8337730870712401,0.8073878627968337,0.8657965385274462,0.3576158940397351,0.32926829268292684,0.32926829268292684,6.381666199999017,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e792498f266462dddb676f37bfe859d481b8127ff6f432e40b9ff5e29228a2a5,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-8.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,5,LA;LL;RA;V1;V3,6,0.32926829268292684,0.6561337358396371,1
P1_a07,9,0;1;2;3;4;5;6;8;9,I;II;III;aVR;aVL;aVF;V1;V3;V4,936,0.915319159371245,0.6695652173913044,0.7842031029619182,0.6958512790312483,0.7023383373103432,binary;multiclass,0.9296048864287078,0.6354515050167224,0.7307692307692307,0.5461538461538461,0.9664829512051735,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9105530008253744,0.675,0.6545454545454545,0.593939393939394,0.9567936031226463,0.8668478260869565,0.841688654353562,0.8258575197889182,0.8624264579882333,0.4025157232704403,0.3902439024390244,0.3170731707317073,6.403978800000914,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,d6f916be4e30be28d9522a65c949ebfd3196fe18c6541c20c62f4c6e0440863d,outputs/electrode_coverage_v1/9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7/predictions/0-1-2-3-4-5-6-8-9.npz,9dd890a3b933b877aaad4b8cfef1d5c589c46d48e39edb8f936cc75617d345c7,new_inference,6,LA;LL;RA;V1;V3;V4,7,0.3170731707317073,0.6619952988927826,1
