stage,seed,lead_names,lead_indices,prediction_sha256,n,correct,incorrect,accuracy
seed42,42,I;III;aVF;V1;V4;V5;V6,0;2;5;6;9;10;11,80e75c2d997b950d6869369f9242c29f07ab921eea684a1e376398026d905924,936,708,228,0.7564102564102564
seed42,42,I;III;aVF;V2;V3;V4;V5,0;2;5;7;8;9;10,6d9097dab0c0ffaebf889721eaba9a14df9ba8f8771f01e9f167f498bbb37332,936,705,231,0.7532051282051282
seed42,42,I;III;aVF;V2;V3;V4;V6,0;2;5;7;8;9;11,e9547a3b718e3326e7c543ad7288f10f99dd2b45d1ff198992545c39b9d05298,936,707,229,0.7553418803418803
seed42,42,I;III;aVF;V2;V3;V5;V6,0;2;5;7;8;10;11,cf8f3b0dc229cb84d84e613eb1fee8cd887ea98c0862dc97862badc1421bfba0,936,705,231,0.7532051282051282
seed42,42,I;III;aVF;V2;V4;V5;V6,0;2;5;7;9;10;11,b24f4319f68b1589f09c08ad94136d2c8866308bd658f05aa7c47735d93b2408,936,707,229,0.7553418803418803
seed42,42,I;III;aVF;V3;V4;V5;V6,0;2;5;8;9;10;11,796d78f4a3771adf22470fa6b37dd1517e7014a8d5400be7b99d7c8c82aa536d,936,705,231,0.7532051282051282
seed42,42,I;aVR;aVL;V1;V2;V3;V4,0;3;4;6;7;8;9,0d2a8da8317a110cb129da66c728dd56d0a59b6d09b74daa9b4156b550a3365b,936,715,221,0.7638888888888888
seed42,42,I;aVR;aVL;V1;V2;V3;V5,0;3;4;6;7;8;10,f9376464156a0cd42e8813a8e331141c59701be25305f3eb32f348786bdad434,936,714,222,0.7628205128205128
seed42,42,I;aVR;aVL;V1;V2;V3;V6,0;3;4;6;7;8;11,02019ef6a4e7608744c2fc2291e41217306a14cc2527da0e92496e63538735df,936,713,223,0.7617521367521367
seed42,42,I;aVR;aVL;V1;V2;V4;V5,0;3;4;6;7;9;10,b8ad59894f839e37e97183c33266396bbe46b891c76e7d623377f38eb93462f1,936,712,224,0.7606837606837606
seed42,42,I;aVR;aVL;V1;V2;V4;V6,0;3;4;6;7;9;11,565f28af59b4ccde67821c98f0bb605c9789c7c69e9c403c60d5f8b96b944021,936,714,222,0.7628205128205128
seed42,42,I;aVR;aVL;V1;V2;V5;V6,0;3;4;6;7;10;11,8530ff438d58665de629198bd10adc04a25f9227cc5acc13507aa85999001f6e,936,720,216,0.7692307692307693
seed42,42,I;aVR;aVL;V1;V3;V4;V5,0;3;4;6;8;9;10,19cfb389c7051a1fa8582e39f7a2d82d7d434a0a2c0d3b1331bd1f8d1c73f240,936,714,222,0.7628205128205128
seed42,42,I;aVR;aVL;V1;V3;V4;V6,0;3;4;6;8;9;11,193f532d5120f5372371e34f724c2cd349ddfacadcec23a1c27df4cfe715610c,936,715,221,0.7638888888888888
seed42,42,I;aVR;aVL;V1;V3;V5;V6,0;3;4;6;8;10;11,a222f64a09c590455f0ef4741c2634a48800e20ffbcc681ef37c15befa57ae7e,936,720,216,0.7692307692307693
seed42,42,I;aVR;aVL;V1;V4;V5;V6,0;3;4;6;9;10;11,f22d18a80746967cbdf03bdecd8dbb3def8bb2fc0b0f61a6f9416535718d114e,936,712,224,0.7606837606837606
seed42,42,I;aVR;aVL;V2;V3;V4;V5,0;3;4;7;8;9;10,e0da8e4b458ebd1ffee0f1d02ac961420962a387176cb2c9eb197f86a0935448,936,702,234,0.75
seed42,42,I;aVR;aVL;V2;V3;V4;V6,0;3;4;7;8;9;11,29615d5deef9c3403c54085fc9fc04376973104ee3309c9f91b8b97aa0efb5df,936,711,225,0.7596153846153846
seed42,42,I;aVR;aVL;V2;V3;V5;V6,0;3;4;7;8;10;11,21fbae6206afeff3485f6c75744d4a58adf08ed93d8e7d91273944cccde4c005,936,710,226,0.7585470085470085
seed42,42,I;aVR;aVL;V2;V4;V5;V6,0;3;4;7;9;10;11,afd36f7efedbf1633a9be4a4f418addb3ae64d9ca1e0dc389033d116ecd2b418,936,707,229,0.7553418803418803
seed42,42,I;aVR;aVL;V3;V4;V5;V6,0;3;4;8;9;10;11,184a6dbca4c672a3fc5d5d6a4e98c2deb9afd6bc9e9a828cf4e4bb6506dbdf90,936,703,233,0.7510683760683761
seed42,42,I;aVR;aVF;V1;V2;V3;V4,0;3;5;6;7;8;9,79561f059502928b02056b5cdb1abc053ecd34247e1df0e5f0976b714075a12f,936,717,219,0.7660256410256411
seed42,42,I;aVR;aVF;V1;V2;V3;V5,0;3;5;6;7;8;10,cc9dd76abbd0e9013fbbd32384f4b8ab23bf34b960e724c9ec64eebe03af9721,936,714,222,0.7628205128205128
seed42,42,I;aVR;aVF;V1;V2;V3;V6,0;3;5;6;7;8;11,27942fd6abf29bad4efefde07ba2b0d3f2dac81fa7be973536b667e97bfc0de2,936,711,225,0.7596153846153846
seed42,42,I;aVR;aVF;V1;V2;V4;V5,0;3;5;6;7;9;10,2613f99f33fcccdbe5949315108c5ce0f65983fcd4b28f41a75297aee4c475c6,936,710,226,0.7585470085470085
seed42,42,I;aVR;aVF;V1;V2;V4;V6,0;3;5;6;7;9;11,bf746a26ae73db808f7b6aa3e896410ee36d7999687b15bcfd2dbe8e5a2a9a1c,936,713,223,0.7617521367521367
seed42,42,I;aVR;aVF;V1;V2;V5;V6,0;3;5;6;7;10;11,5439f014ea6126ec00463f63d08b298148eace46c1b1208680731c87cda86519,936,715,221,0.7638888888888888
seed42,42,I;aVR;aVF;V1;V3;V4;V5,0;3;5;6;8;9;10,e454f187cf26811e8f85ffd46d5352f548c3f8f6407ec249af8506e58691a4b8,936,713,223,0.7617521367521367
seed42,42,I;aVR;aVF;V1;V3;V4;V6,0;3;5;6;8;9;11,f419e0b0692a2d25be72d623d19fec99acee3801e9ea140e6e69d6c81b841d27,936,713,223,0.7617521367521367
seed42,42,I;aVR;aVF;V1;V3;V5;V6,0;3;5;6;8;10;11,8224e019d75814d9ad9234183f3824864505c063bacf9ffacbd0bc1f65f8f662,936,715,221,0.7638888888888888
seed42,42,I;aVR;aVF;V1;V4;V5;V6,0;3;5;6;9;10;11,015d593816aea5be45238fcd8f202cd3fafa787ba355fb5769497d2a894ba297,936,710,226,0.7585470085470085
seed42,42,I;aVR;aVF;V2;V3;V4;V5,0;3;5;7;8;9;10,68b748a01b09ea70849d1ae27d8329b864fb54973acabcd44b30adab8a928ffb,936,704,232,0.7521367521367521
seed42,42,I;aVR;aVF;V2;V3;V4;V6,0;3;5;7;8;9;11,2df4e3ddb4a81e87f533f3cad76df0071f25c22d7bcf8caae209688d86d3d31d,936,710,226,0.7585470085470085
seed42,42,I;aVR;aVF;V2;V3;V5;V6,0;3;5;7;8;10;11,7ce36a6583a58d750ddf0e61ef8fac02b724ece4bd93b0f4cc0699a5e1f3fe3f,936,710,226,0.7585470085470085
seed42,42,I;aVR;aVF;V2;V4;V5;V6,0;3;5;7;9;10;11,7754d3e678e231c2db037c5277e46720dc5b1d68d9f34ed205b58838808231d0,936,706,230,0.7542735042735043
seed42,42,I;aVR;aVF;V3;V4;V5;V6,0;3;5;8;9;10;11,908523d2a07d31cd538f6a4806f5c629643d5558a63d440e851d3be8cdcee475,936,709,227,0.7574786324786325
seed42,42,I;aVL;aVF;V1;V2;V3;V4,0;4;5;6;7;8;9,c3eb9c2d6893d722a01b5b46d2233c1e86f4be30b71ba2f86404aecce3bd4baf,936,716,220,0.7649572649572649
seed42,42,I;aVL;aVF;V1;V2;V3;V5,0;4;5;6;7;8;10,014b494b35dc5f3157274984264ce87f2615f19d97cea23a0c5fce3cb208c543,936,716,220,0.7649572649572649
seed42,42,I;aVL;aVF;V1;V2;V3;V6,0;4;5;6;7;8;11,c89e18bd53e1b6aa640b92ed9f74676456f0f5e376dbecd533cc87d72cbbd7c1,936,717,219,0.7660256410256411
seed42,42,I;aVL;aVF;V1;V2;V4;V5,0;4;5;6;7;9;10,9673e49dbdb8b46ed9c85fda96305ffa08823e14e21d2ca215de46d1b1865d60,936,717,219,0.7660256410256411
seed42,42,I;aVL;aVF;V1;V2;V4;V6,0;4;5;6;7;9;11,2a6f9d231c747e444c367558281ffb65eba4a77def61419e92607051da8f97af,936,714,222,0.7628205128205128
seed42,42,I;aVL;aVF;V1;V2;V5;V6,0;4;5;6;7;10;11,c19af960fbab5648cbb30730287b4329b52ae80740a294281cae183ca827f20e,936,714,222,0.7628205128205128
seed42,42,I;aVL;aVF;V1;V3;V4;V5,0;4;5;6;8;9;10,e768476daff0223dda34ab8ee9b74de01886d49e09df2b7f8a2ff92578d8ded8,936,710,226,0.7585470085470085
seed42,42,I;aVL;aVF;V1;V3;V4;V6,0;4;5;6;8;9;11,a494a671fd1e83729b36de6fa069cb90a03add5bd8dca1f42c86dcde21a947b5,936,715,221,0.7638888888888888
seed42,42,I;aVL;aVF;V1;V3;V5;V6,0;4;5;6;8;10;11,ec84222054de788ce730177436158256d8feff149305c162d300b3d492c8a6af,936,716,220,0.7649572649572649
seed42,42,I;aVL;aVF;V1;V4;V5;V6,0;4;5;6;9;10;11,0b9e72b5015813ac6b7246fc8eef8e9c2d06756815c236da9489732bdcbcd0d1,936,711,225,0.7596153846153846
seed42,42,I;aVL;aVF;V2;V3;V4;V5,0;4;5;7;8;9;10,13dd1bc4802920046aa5ab4098ac6499baade0ebc196eacd703dbbd553737d4f,936,712,224,0.7606837606837606
seed42,42,I;aVL;aVF;V2;V3;V4;V6,0;4;5;7;8;9;11,4bef6c37c00a86d6663ad30eaaa13fa6a482211a31498f22829fe002c666946d,936,712,224,0.7606837606837606
seed42,42,I;aVL;aVF;V2;V3;V5;V6,0;4;5;7;8;10;11,dac1ed69f5cc49103e9056bc615ac9fba3758b1ccbc00133ef45eda776214960,936,713,223,0.7617521367521367
seed42,42,I;aVL;aVF;V2;V4;V5;V6,0;4;5;7;9;10;11,ff1ec6840a091d0d50d82f82300175f6ff8c68f441d1ffe653091ae734f5e5d6,936,710,226,0.7585470085470085
seed42,42,I;aVL;aVF;V3;V4;V5;V6,0;4;5;8;9;10;11,3c58acbe3ef47ff0f2539f4eaa4111211cb508dd41a6e272f9d1904a9136e735,936,707,229,0.7553418803418803
seed42,42,II;III;aVR;V1;V2;V3;V4,1;2;3;6;7;8;9,eddf7a3aa81f379fabd180c69cadabaf541dd62f245f2e2fd35661d96b4a2d92,936,712,224,0.7606837606837606
seed42,42,II;III;aVR;V1;V2;V3;V5,1;2;3;6;7;8;10,6785d4120625a100541487d640f9c334ce5c2e42fc3e2831d3338a963ca3bf3b,936,717,219,0.7660256410256411
seed42,42,II;III;aVR;V1;V2;V3;V6,1;2;3;6;7;8;11,0a0329200ff10b42e21d7033d100c4804467ee0c0e1c68642b3fe9c5acd41e33,936,712,224,0.7606837606837606
seed42,42,II;III;aVR;V1;V2;V4;V5,1;2;3;6;7;9;10,73fd7710c705e8449d98cd112fa15e58027283fd90e64bd5a6e7cce756d4584d,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;V1;V2;V4;V6,1;2;3;6;7;9;11,8f925c602ac3245400d8d0ce4b4b5ba3ac7a3df5c937c639ee6db0f75d7dcc24,936,713,223,0.7617521367521367
seed42,42,II;III;aVR;V1;V2;V5;V6,1;2;3;6;7;10;11,cf5148001e3e00ec2c043d75017e5bc04c87300b33dc4d664f2f7fbf8748150e,936,714,222,0.7628205128205128
seed42,42,II;III;aVR;V1;V3;V4;V5,1;2;3;6;8;9;10,d3998e4297f2dbd1d247ac58fb69fd4d0d4ae90fc195174e232f94eae920f983,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;V1;V3;V4;V6,1;2;3;6;8;9;11,99e0472cadc694c5d5ef387ead03fab52a4753550b91f06bd4ce8b82dd0902ee,936,717,219,0.7660256410256411
seed42,42,II;III;aVR;V1;V3;V5;V6,1;2;3;6;8;10;11,1f4450607577b334a35736e5c13efc3d0abe1d6acd541c28a5a718a72bc44042,936,713,223,0.7617521367521367
seed42,42,II;III;aVR;V1;V4;V5;V6,1;2;3;6;9;10;11,701c6c01a564d3dcf5dd229c97b0d36823d039eac3e24b1acddc5063203d08b3,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;V2;V3;V4;V5,1;2;3;7;8;9;10,ee53ec643de8d010877799b54677cbde7c68b35ba3779d83c214dc87c7056897,936,703,233,0.7510683760683761
seed42,42,II;III;aVR;V2;V3;V4;V6,1;2;3;7;8;9;11,df4a435dc734b265f9979d4ce627517dd75428fd1425988fe944d3dfe9f78a61,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;V2;V3;V5;V6,1;2;3;7;8;10;11,d7214ba7bdc65aa3678959169a8a61cb5137e757f6c97750b92b278c522908cf,936,708,228,0.7564102564102564
seed42,42,II;III;aVR;V2;V4;V5;V6,1;2;3;7;9;10;11,ca0f09425f984962be8b2f1776ea5c42405a6ee4bd581651ec743d2b2af0f6be,936,702,234,0.75
seed42,42,II;III;aVR;V3;V4;V5;V6,1;2;3;8;9;10;11,76578009fb2843793871def80b6ae9f5c15d6f98a20909aed5f253a771442b93,936,704,232,0.7521367521367521
seed42,42,II;III;aVL;V1;V2;V3;V4,1;2;4;6;7;8;9,05f48b558875158737afb1ad04f70033ecc962c772c2a3d4c8b29a7c026fbd25,936,715,221,0.7638888888888888
seed42,42,II;III;aVL;V1;V2;V3;V5,1;2;4;6;7;8;10,467b329f02e2a15a4e32366ef9c1dc4f782f23ed80f5bb7e142d63e66aec29b2,936,713,223,0.7617521367521367
seed42,42,II;III;aVL;V1;V2;V3;V6,1;2;4;6;7;8;11,366877dcb2af4c85cdca7115f03ece56ecf38a2b30cb7d0a26fe672196bb1777,936,712,224,0.7606837606837606
seed42,42,II;III;aVL;V1;V2;V4;V5,1;2;4;6;7;9;10,07ce35054d0b61d786c73fb96499a8a718992d6311f89ec4d39d460b9539b1af,936,714,222,0.7628205128205128
seed42,42,II;III;aVL;V1;V2;V4;V6,1;2;4;6;7;9;11,783e55271a6cce67a31312604c9d7f0bb9f7e0f884427b6287be1f30d7dabce6,936,715,221,0.7638888888888888
seed42,42,II;III;aVL;V1;V2;V5;V6,1;2;4;6;7;10;11,d138090bc981d33790af18294c76fff6e46b4e60227823abff58e5758a828f55,936,714,222,0.7628205128205128
seed42,42,II;III;aVL;V1;V3;V4;V5,1;2;4;6;8;9;10,d26e7df05bac9de4bc3ee30acc22a93667b197b893cf6a19c042ef33a7c8fafa,936,709,227,0.7574786324786325
seed42,42,II;III;aVL;V1;V3;V4;V6,1;2;4;6;8;9;11,94475e7c3ac8f5fb972967cd47f93740cad164d508b0695143617354f9f80ea7,936,714,222,0.7628205128205128
seed42,42,II;III;aVL;V1;V3;V5;V6,1;2;4;6;8;10;11,8ac4d06428c948f0c5df1eb543d2ccddefff904e300790d82027aa288ad90df2,936,714,222,0.7628205128205128
seed42,42,II;III;aVL;V1;V4;V5;V6,1;2;4;6;9;10;11,f62213f13b346c80367dabf7b29b9a63b143f07f25e35f9326acc7bfef170a93,936,706,230,0.7542735042735043
seed42,42,II;III;aVL;V2;V3;V4;V5,1;2;4;7;8;9;10,a8165133effe998daafdcded17943e9070a71884ed3d54a9fc6f1264390a3499,936,705,231,0.7532051282051282
seed42,42,II;III;aVL;V2;V3;V4;V6,1;2;4;7;8;9;11,c7464b634e15d5e2c5ad705be07fa2ba06ce2bd756d56e97547a27cdf34ecc3f,936,708,228,0.7564102564102564
seed42,42,II;III;aVL;V2;V3;V5;V6,1;2;4;7;8;10;11,8e9d94017d30064147a6ef41ed637f24a5506fcfe65ac933cf96a0287e71a0ab,936,708,228,0.7564102564102564
seed42,42,II;III;aVL;V2;V4;V5;V6,1;2;4;7;9;10;11,391e4f6f2a1021f81cdd722c787b2f09032b58631fe0c87d1ce5dc664961036e,936,709,227,0.7574786324786325
seed42,42,II;III;aVL;V3;V4;V5;V6,1;2;4;8;9;10;11,a535a3d95ff3bd09d48346c566ad8d1173370bc5b49e61e1209d4d57aa76cc31,936,702,234,0.75
seed42,42,II;III;aVF;V1;V2;V3;V4,1;2;5;6;7;8;9,b832659c14ee147ac95cbb294c503edf2124cf62c8f287a4c0e379ea62355b8d,936,715,221,0.7638888888888888
seed42,42,II;III;aVF;V1;V2;V3;V5,1;2;5;6;7;8;10,3594599b6f30b73de1aa35d6401da3f04314f76e1b9150dc5eec48453eb87439,936,714,222,0.7628205128205128
seed42,42,II;III;aVF;V1;V2;V3;V6,1;2;5;6;7;8;11,455d817dfa157f6dc4c7124042fe06f5df0dfd57b674299ba8fb3f748d39b5d3,936,710,226,0.7585470085470085
seed42,42,II;III;aVF;V1;V2;V4;V5,1;2;5;6;7;9;10,a890c07b6e0d719366d8a55eeec3c8302e66293694f40706f42880796814b5c8,936,713,223,0.7617521367521367
seed42,42,II;III;aVF;V1;V2;V4;V6,1;2;5;6;7;9;11,73b60a5ebd3b0bd04d0726f820bb436446740678c7e9660241dce9040928f86d,936,712,224,0.7606837606837606
seed42,42,II;III;aVF;V1;V2;V5;V6,1;2;5;6;7;10;11,b2cf0373ae6f05e3047c50c662c85de289fc1aecee3ad0f79f96fad1ad4e62d8,936,709,227,0.7574786324786325
seed42,42,II;III;aVF;V1;V3;V4;V5,1;2;5;6;8;9;10,a723e024ce11b9349bd2fe82c59fdfbdc6c93bacf831ecfb9c65d1ec3b445e4c,936,710,226,0.7585470085470085
seed42,42,II;III;aVF;V1;V3;V4;V6,1;2;5;6;8;9;11,9a28613f60adc3ee246b0949c969139fc45a320a97cb3d550a28bcd99c376c31,936,712,224,0.7606837606837606
seed42,42,II;III;aVF;V1;V3;V5;V6,1;2;5;6;8;10;11,5520d921932081ea445b510c87466072a56f40956489a32aa3d7e4ba7a410981,936,709,227,0.7574786324786325
seed42,42,II;III;aVF;V1;V4;V5;V6,1;2;5;6;9;10;11,7a48229b9acd6a573b46f45bd6dd0d9726b02037ee00fcb8f0a4d4fae4b928f8,936,711,225,0.7596153846153846
seed42,42,II;III;aVF;V2;V3;V4;V5,1;2;5;7;8;9;10,a222fbeb523f93b004be541110223f4ecd9bdc44f74b35b9cbaeed14aa52f97d,936,706,230,0.7542735042735043
seed42,42,II;III;aVF;V2;V3;V4;V6,1;2;5;7;8;9;11,483b683dc3a067b80d9aa4092580f9b50503032d19cd7a43a7b8b7ccbd0da635,936,707,229,0.7553418803418803
seed42,42,II;III;aVF;V2;V3;V5;V6,1;2;5;7;8;10;11,f5ec3dcb0f85313084a81ba554a25afa563038a1c37ea79df644289786bc4f58,936,710,226,0.7585470085470085
seed42,42,II;III;aVF;V2;V4;V5;V6,1;2;5;7;9;10;11,81edd0203a1f77d56a7004c03e5b225f78e0d74ab0ed60a69fbd574b2a96b141,936,705,231,0.7532051282051282
seed42,42,II;III;aVF;V3;V4;V5;V6,1;2;5;8;9;10;11,84fea979cfd1d2bebfee6670aac240b6b94edd8b75f92b7aa1ce8b2fe1ee4c0e,936,701,235,0.7489316239316239
seed42,42,II;aVR;aVL;V1;V2;V3;V4,1;3;4;6;7;8;9,5b4a0457287ddc6367f1d03a9c3d950e1568a552fa87f80ae4c122657c7929d7,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVL;V1;V2;V3;V5,1;3;4;6;7;8;10,f0a7001a227b9f84392417b890f82062a60e5962c7f1dea7f3fc6e55641f8580,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVL;V1;V2;V3;V6,1;3;4;6;7;8;11,1945714e586062fa0fe9cf23eb61c15e5ac7bb4b7437a9e2ee8f4148b19fc51a,936,715,221,0.7638888888888888
seed42,42,II;aVR;aVL;V1;V2;V4;V5,1;3;4;6;7;9;10,fb29806fc98f6f3847f54aa455e37fe4d770a5e0d00dd3bf3af7f06ad252e4b4,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V1;V2;V4;V6,1;3;4;6;7;9;11,926bf523cf5babd768e552e9e93410f8683b7fe41f3724ac378602c34e8f7231,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVL;V1;V2;V5;V6,1;3;4;6;7;10;11,ef48cadcee832454b6cd3c4115d0019788c2d618d575bff31b8ac8efac56ab3e,936,718,218,0.7670940170940171
seed42,42,II;aVR;aVL;V1;V3;V4;V5,1;3;4;6;8;9;10,da712bcb2e77bc289b7cf35186606b3e84387b81873b16426de085cb7c5f7634,936,713,223,0.7617521367521367
seed42,42,II;aVR;aVL;V1;V3;V4;V6,1;3;4;6;8;9;11,9459f2f3cbabc338a1b23ce28570662fb5c31a9f78bccc578108a2c0367e92ca,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVL;V1;V3;V5;V6,1;3;4;6;8;10;11,3eaf3749bf61fe492eac5cbc9487e5ac1ea6e996439ce41ce2f440a9d48201a9,936,718,218,0.7670940170940171
seed42,42,II;aVR;aVL;V1;V4;V5;V6,1;3;4;6;9;10;11,1df81b7130289171522215402c38f7057af12e97134e3253b173a00cdc5e77aa,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVL;V2;V3;V4;V5,1;3;4;7;8;9;10,2331c4d67726b3e70c15d786b6b617f33023e622b8179a06ace9870a91f7235e,936,705,231,0.7532051282051282
seed42,42,II;aVR;aVL;V2;V3;V4;V6,1;3;4;7;8;9;11,770ee599cfdc33a8abb98611bb1692f1b2de154b2bb700f0924d229768716e85,936,708,228,0.7564102564102564
seed42,42,II;aVR;aVL;V2;V3;V5;V6,1;3;4;7;8;10;11,23a4d7cfb6bbcfabaf7ee3ee29d211d7307d7f34bc85864fac92d9249242cc6f,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVL;V2;V4;V5;V6,1;3;4;7;9;10;11,50b4383ed8d03c0857b703b75fb7447a6a7417bef77efb5befb24ebfd35ad99f,936,705,231,0.7532051282051282
seed42,42,II;aVR;aVL;V3;V4;V5;V6,1;3;4;8;9;10;11,37f8c476543796904f046f5f2c4c2f5d172767dbc8a0242fd81e61bc5423d019,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V1;V2;V3;V4,1;3;5;6;7;8;9,863b88831e109d369df7171dcc6f1645679e4f133c8f591e62a3c55c3c288a4d,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVF;V1;V2;V3;V5,1;3;5;6;7;8;10,5acb56d79f628def13f72fd766bde8ebf888fa8a652aefbabc8edb8072d06f44,936,716,220,0.7649572649572649
seed42,42,II;aVR;aVF;V1;V2;V3;V6,1;3;5;6;7;8;11,eeaf8d050f8e46f4bee3d473e10d47e3c526dda52620407ff2514920cd1bb688,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V1;V2;V4;V5,1;3;5;6;7;9;10,a0145f112c535fb1ec3f7bd3992c2ec70878531011d3d9e849bcc395cc743c49,936,710,226,0.7585470085470085
seed42,42,II;aVR;aVF;V1;V2;V4;V6,1;3;5;6;7;9;11,93c746f61fa3d635f2925652029cb9cf9d5d2d605c792863ca47335d886ece7d,936,711,225,0.7596153846153846
seed42,42,II;aVR;aVF;V1;V2;V5;V6,1;3;5;6;7;10;11,18376a50b02a5044b87d6295332f2c415a1a79be5114b52cd933105264469db6,936,712,224,0.7606837606837606
seed42,42,II;aVR;aVF;V1;V3;V4;V5,1;3;5;6;8;9;10,15117c41675624c225a8254b3a89f5d8594486e806a9e8aff147db29ffced855,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V1;V3;V4;V6,1;3;5;6;8;9;11,ee266b3b0c9dd6ffd9349fcc2dfadde57122a6925c937abf6f67509d654247a1,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V1;V3;V5;V6,1;3;5;6;8;10;11,26b18760cc2c6274b30459a16d62315571de122fb6accc3bc7d3fea7ef8326e2,936,714,222,0.7628205128205128
seed42,42,II;aVR;aVF;V1;V4;V5;V6,1;3;5;6;9;10;11,1a2ebcb101ab0ac76a69ab2234cd0747bf3637d51c9945673417a2abd26b6a78,936,707,229,0.7553418803418803
seed42,42,II;aVR;aVF;V2;V3;V4;V5,1;3;5;7;8;9;10,d75ae36660ab8090ba42f9ecb326a3f1f1f8a8722a7381962810dd66c4ae590b,936,706,230,0.7542735042735043
seed42,42,II;aVR;aVF;V2;V3;V4;V6,1;3;5;7;8;9;11,929f963cfb3bf8ff73dcf2daefb28a48d3e61a0c6b52e1fe69324a97d97bdac7,936,709,227,0.7574786324786325
seed42,42,II;aVR;aVF;V2;V3;V5;V6,1;3;5;7;8;10;11,bf983d700a79c984c66246cd25cc9ff3f6db89fdcb608e433d927f292667a3b1,936,708,228,0.7564102564102564
seed42,42,II;aVR;aVF;V2;V4;V5;V6,1;3;5;7;9;10;11,efb15d79a491f5067f9efc1347e37311a841514d1c2f4d9bacdd0b6928887384,936,701,235,0.7489316239316239
seed42,42,II;aVR;aVF;V3;V4;V5;V6,1;3;5;8;9;10;11,5b6bb444e4316315f974ee749b78d314544365d4d4baaf69a7993d6c1717dc3c,936,704,232,0.7521367521367521
seed42,42,II;aVL;aVF;V1;V2;V3;V4,1;4;5;6;7;8;9,a1c3f145173305065c40126cd10b496647a8526af6223a7db82219ded436585a,936,715,221,0.7638888888888888
seed42,42,II;aVL;aVF;V1;V2;V3;V5,1;4;5;6;7;8;10,3dcd3457a8b2d2712bb7bc4782ee046c51625ef5d51217e9631d728ff19767a9,936,714,222,0.7628205128205128
seed42,42,II;aVL;aVF;V1;V2;V3;V6,1;4;5;6;7;8;11,6f1ddde30703cde14f4c6fd93346ceef14b4108347028c0a1403718c8f664a31,936,715,221,0.7638888888888888
seed42,42,II;aVL;aVF;V1;V2;V4;V5,1;4;5;6;7;9;10,634ae4e1faa2ad5c9bf81f48606a674ba2149ad4fb2b34d13f6f451b31c01982,936,717,219,0.7660256410256411
seed42,42,II;aVL;aVF;V1;V2;V4;V6,1;4;5;6;7;9;11,730195ebb3b3479753a7016cb75feca7974b20be5f25d0d64c6b5c5557d2a484,936,713,223,0.7617521367521367
seed42,42,II;aVL;aVF;V1;V2;V5;V6,1;4;5;6;7;10;11,75ec0d33334d8d3144594027ef4695716b91300b645b5ef537dd9875699de628,936,715,221,0.7638888888888888
seed42,42,II;aVL;aVF;V1;V3;V4;V5,1;4;5;6;8;9;10,9679df63e059ef5c9d21365cfe4ff9bcb7f6386c71a5f6b3cf2b35dce43ada28,936,711,225,0.7596153846153846
seed42,42,II;aVL;aVF;V1;V3;V4;V6,1;4;5;6;8;9;11,53adb311afe46689c69304932554169cfadfff7ca11ff77b2ee135c3fccd75c4,936,711,225,0.7596153846153846
seed42,42,II;aVL;aVF;V1;V3;V5;V6,1;4;5;6;8;10;11,46850135b09c7f306ff11a66f5c017e12ac4014f14941de9d28a2993605febfc,936,715,221,0.7638888888888888
seed42,42,II;aVL;aVF;V1;V4;V5;V6,1;4;5;6;9;10;11,33263cff7e6e44adf462bada6d2d200a797576f854df8cf93b4fda0b1288492a,936,710,226,0.7585470085470085
seed42,42,II;aVL;aVF;V2;V3;V4;V5,1;4;5;7;8;9;10,91da4bedf9d3a6b0731d25027c937bcbac516ef33f5150653191de6f49a4cab5,936,705,231,0.7532051282051282
seed42,42,II;aVL;aVF;V2;V3;V4;V6,1;4;5;7;8;9;11,25aca55a5455b1b8e210e02b6c53620de61a7e2e0a6ab7020fef2e91c4531231,936,708,228,0.7564102564102564
seed42,42,II;aVL;aVF;V2;V3;V5;V6,1;4;5;7;8;10;11,50c6adc60eb0cdbdcac7bd5b4fee2c4a1f6e175e21c2a8fe9632ff2761ccfcda,936,711,225,0.7596153846153846
seed42,42,II;aVL;aVF;V2;V4;V5;V6,1;4;5;7;9;10;11,510d3e062d0c2b46627ca0611d5cbae2359e5ba20a7c7dc07ec941dbf8c7ffd6,936,706,230,0.7542735042735043
seed42,42,II;aVL;aVF;V3;V4;V5;V6,1;4;5;8;9;10;11,ae768484c64784240b355ac4d80af7f548e5dcf000be3b6834b973caa82a5714,936,707,229,0.7553418803418803
