model,n_leads,lead_indices,lead_names,n_samples,binary_auroc,sens_at_95sp,f1_at_05,macro_f1,macro_sensitivity,measurable,auroc_nsr,f1_nsr,sensitivity_nsr,sens95_nsr,auroc_af,f1_af,sensitivity_af,sens95_af,auroc_ischemia,f1_ischemia,sensitivity_ischemia,sens95_ischemia,auroc_conduction,f1_conduction,sensitivity_conduction,sens95_conduction,auroc_ectopy,f1_ectopy,sensitivity_ectopy,sens95_ectopy,runtime_sec,seed,checkpoint_sha256,data_fingerprint,run_fingerprint,prediction_sha256
P1_a07,4,3;4;8;11,aVR;aVL;V3;V6,936,0.913141567963903,0.663768115942029,0.7865168539325843,0.6799647939078033,0.6884150959265188,binary;multiclass,0.932000381752243,0.6217948717948718,0.7461538461538462,0.5923076923076923,0.9659832451499117,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9075895138151947,0.6646153846153846,0.6545454545454545,0.5757575757575758,0.9524260668962544,0.8571428571428571,0.8232189973614775,0.7757255936675461,0.8633403781344605,0.3624161073825503,0.32926829268292684,0.3170731707317073,6.597767800001748,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,16e439e5df975bd2f36893c1eb3d36c292bc185c1f73b16d2aa5b89482820a2d
P1_a07,4,3;4;9;10,aVR;aVL;V4;V5,936,0.9146913852718312,0.6956521739130435,0.7830985915492957,0.6848386172915699,0.6908889320917122,binary;multiclass,0.927467073869059,0.6220735785953178,0.7153846153846154,0.5538461538461539,0.9634920634920635,0.8944444444444445,0.8944444444444445,0.9,0.9119757890185906,0.6708074534161491,0.6545454545454545,0.5575757575757576,0.9506923160731965,0.8602442333785617,0.8364116094986808,0.783641160949868,0.8526589364254298,0.37662337662337664,0.35365853658536583,0.32926829268292684,6.588700600001175,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,632c930af4f395088952d0fbe78870537265bb54e59543195b757a0864cc52b5
P1_a07,4,3;4;9;11,aVR;aVL;V4;V6,936,0.9142058412418157,0.6869565217391305,0.7853107344632768,0.6860021359404614,0.6936096448902935,binary;multiclass,0.929118152319145,0.6312292358803987,0.7307692307692307,0.5615384615384615,0.963558201058201,0.8944444444444445,0.8944444444444445,0.9055555555555556,0.9109460362378652,0.6666666666666666,0.6484848484848484,0.5636363636363636,0.9520092087748635,0.8579234972677595,0.8284960422163589,0.7941952506596306,0.8553864168618267,0.379746835443038,0.36585365853658536,0.2804878048780488,6.589341399998375,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,394cb2b9230285403d561e7aa3049b8e23ec41c837d862e8c7983818e7842277
P1_a07,4,3;4;10;11,aVR;aVL;V5;V6,936,0.9139459035287769,0.6840579710144927,0.788218793828892,0.6760870851439524,0.6834120709788384,binary;multiclass,0.927944264172552,0.6312292358803987,0.7307692307692307,0.5230769230769231,0.9636316872427985,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9079353849781865,0.6646525679758308,0.6666666666666666,0.5818181818181818,0.9502470358071652,0.8528610354223434,0.8258575197889182,0.7941952506596306,0.8629548180727709,0.33783783783783783,0.3048780487804878,0.3048780487804878,6.5746065999992425,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,77f5c8d09f5e1755c360d35d7dec93f77e7e115872cdab835baa87b340e29621
P1_a07,4,3;5;6;7,aVR;aVF;V1;V2,936,0.9149513229848696,0.6753623188405797,0.7954545454545454,0.7021014792160087,0.7104841336381333,binary;multiclass,0.9325825539225042,0.6622950819672131,0.7769230769230769,0.5923076923076923,0.9677101704879482,0.8994413407821229,0.8944444444444445,0.9,0.9031639350705499,0.6829268292682927,0.6787878787878788,0.6121212121212121,0.957632056389535,0.8684931506849315,0.8364116094986808,0.820580474934037,0.8681241788998686,0.3973509933774834,0.36585365853658536,0.34146341463414637,6.568679600000905,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,989a9b6461e9415135554d7e8a77a5f0c2a2a0956cd1b138af7ff94cf65fc5ed
P1_a07,4,3;5;6;8,aVR;aVF;V1;V3,936,0.9140881335981755,0.6811594202898551,0.7849162011173184,0.6912807051136247,0.6987678219771662,binary;multiclass,0.9296812368772668,0.6488294314381271,0.7461538461538462,0.5615384615384615,0.966629923574368,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9087922021774162,0.676829268292683,0.6727272727272727,0.5757575757575758,0.9562062121334135,0.8676671214188267,0.8390501319261213,0.8153034300791556,0.867952818872451,0.36363636363636365,0.34146341463414637,0.3048780487804878,6.572858899999119,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a88a4ac4bebfdb7d9a502395fdc54ce38c97a7c55fccd258e175af5934520804
P1_a07,4,3;5;6;9,aVR;aVF;V1;V4,936,0.9162853429461242,0.6898550724637681,0.7926136363636364,0.6964381873400527,0.7070639161269189,binary;multiclass,0.930005726283642,0.6535947712418301,0.7692307692307693,0.5538461538461539,0.9648001175778954,0.8944444444444445,0.8944444444444445,0.9055555555555556,0.9137130055417994,0.6728971962616822,0.6545454545454545,0.5696969696969697,0.9566041221583776,0.8808864265927978,0.8390501319261213,0.8284960422163589,0.8609984577597533,0.3803680981595092,0.3780487804878049,0.3170731707317073,6.5722468999993,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a0af8b7ff40df21a8fd5b793680b5609501a64ee1037782b2ecff0b1d6995bd7
P1_a07,4,3;5;6;10,aVR;aVF;V1;V5,936,0.9163687191937027,0.6985507246376812,0.7818696883852692,0.6814684295992255,0.6893750926623055,binary;multiclass,0.930750143157091,0.625,0.7307692307692307,0.5384615384615384,0.9662845385067608,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9120701175175884,0.6583850931677019,0.6424242424242425,0.5757575757575758,0.9573383608949185,0.863013698630137,0.8311345646437994,0.8337730870712401,0.8627548980407838,0.3670886075949367,0.35365853658536583,0.3048780487804878,6.571703500001604,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,b3deeae34d6571fe052593802148805b523d79e8c0b983880bc5ce33edca45a2
P1_a07,4,3;5;6;11,aVR;aVF;V1;V6,936,0.9150199857769931,0.6811594202898551,0.7943262411347518,0.6955201210970923,0.7052184445253497,binary;multiclass,0.9346726474518039,0.6623376623376623,0.7846153846153846,0.5538461538461539,0.9678203997648442,0.9019607843137255,0.8944444444444445,0.9055555555555556,0.9073458318594506,0.6930091185410334,0.6909090909090909,0.6121212121212121,0.958148392017167,0.8736263736263736,0.8390501319261213,0.8311345646437994,0.8680670588907294,0.3466666666666667,0.3170731707317073,0.3048780487804878,6.578793099997711,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dbf3049c342d5257ac36f6c16295185beac83fc8cdaa9f25c735b0352e5c39d2
P1_a07,4,3;5;7;8,aVR;aVF;V2;V3,936,0.9143480713112141,0.6898550724637681,0.7866108786610879,0.678732406348793,0.6850712664072597,binary;multiclass,0.9301202519564802,0.62,0.7153846153846154,0.5692307692307692,0.9672619047619048,0.8938547486033519,0.8888888888888888,0.9055555555555556,0.9073772746924498,0.6625386996904025,0.6484848484848484,0.6,0.9544203540451818,0.8559782608695652,0.8311345646437994,0.8021108179419525,0.8602844576455132,0.36129032258064514,0.34146341463414637,0.34146341463414637,6.571190700000443,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,190dd01fe2268721471e11443d385d2839fc6deef251db678c5f12a5680cee74
P1_a07,4,3;5;7;9,aVR;aVF;V2;V4,936,0.9157458495794404,0.6840579710144927,0.7796610169491526,0.6807632420164765,0.688530231950658,binary;multiclass,0.9307405993510213,0.6295081967213115,0.7384615384615385,0.5769230769230769,0.96440329218107,0.8994413407821229,0.8944444444444445,0.9055555555555556,0.9109460362378651,0.6583850931677019,0.6424242424242425,0.6060606060606061,0.9545908869130235,0.855191256830601,0.8258575197889182,0.8047493403693932,0.8581852973096475,0.36129032258064514,0.34146341463414637,0.3170731707317073,6.57665199999974,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1264c4cb32f5cdbbf1a0765b6e062c2462faaeea57e068b2d0c1c0d13279a895
P1_a07,4,3;5;7;10,aVR;aVF;V2;V5,936,0.9156183329654968,0.6956521739130435,0.7837078651685393,0.6857391283229801,0.6934627727922019,binary;multiclass,0.9324871158618057,0.6384364820846905,0.7538461538461538,0.5846153846153846,0.9657921810699589,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9095468301693983,0.660436137071651,0.6424242424242425,0.593939393939394,0.9549414266969203,0.8567530695770805,0.8284960422163589,0.8047493403693932,0.8608270977323356,0.3741935483870968,0.35365853658536583,0.32926829268292684,6.567040400001133,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e48b6828e5971a5b26e95524edb2e41b08a5a7826749745b885fb9e33938244b
P1_a07,4,3;5;7;11,aVR;aVF;V2;V6,936,0.9150592216582065,0.6956521739130435,0.7837078651685393,0.6860573184699279,0.6957958452584876,binary;multiclass,0.9352261882038556,0.6495176848874598,0.7769230769230769,0.6,0.9671002351557907,0.898876404494382,0.8888888888888888,0.9055555555555556,0.9064182682859726,0.6645962732919255,0.6484848484848484,0.6,0.9548230010942526,0.8583218707015131,0.8232189973614775,0.8021108179419525,0.8643399782943966,0.358974358974359,0.34146341463414637,0.32926829268292684,6.565903500002605,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a50cd4b5d6da52f51acc670b3c7b07b77d2cf6d2c1903b566ea25559a5eb8358
P1_a07,4,3;5;8;9,aVR;aVF;V3;V4,936,0.9138821452218053,0.6840579710144927,0.7848101265822784,0.6836394928694486,0.6914412586862552,binary;multiclass,0.9287459438824205,0.6295081967213115,0.7384615384615385,0.5461538461538461,0.9635508524397414,0.8938547486033519,0.8888888888888888,0.9,0.9108359863223676,0.6666666666666666,0.6424242424242425,0.6,0.9536434820916804,0.8633879781420765,0.8337730870712401,0.8100263852242744,0.8601702176272349,0.36477987421383645,0.35365853658536583,0.3048780487804878,6.578701200000069,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,d2b2a20fe97ede314d3b610633083f01d5f3e87f83651a26de14880497784c8e
P1_a07,4,3;5;8;10,aVR;aVF;V3;V5,936,0.9143137399151524,0.6869565217391305,0.7876230661040787,0.686071187255388,0.6945200478851292,binary;multiclass,0.9295285359801487,0.6319218241042345,0.7461538461538462,0.5615384615384615,0.9649323927101704,0.896358543417367,0.8888888888888888,0.9055555555555556,0.910655190032622,0.66875,0.6484848484848484,0.6,0.9540177069961108,0.8559670781893004,0.8232189973614775,0.7730870712401056,0.8627834580453533,0.37735849056603776,0.36585365853658536,0.32926829268292684,6.568855900000926,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,37bf0d27035cf9960043589072774cb843ab4df75958fc26078a944a6538000c
P1_a07,4,3;5;8;11,aVR;aVF;V3;V6,936,0.9134603594987616,0.6782608695652174,0.7893258426966292,0.6735482624092293,0.6831808368676893,binary;multiclass,0.9314659286123307,0.6258064516129033,0.7461538461538462,0.5846153846153846,0.965814226925338,0.8913649025069638,0.8888888888888888,0.9055555555555556,0.9077545886884408,0.6604938271604939,0.6484848484848484,0.5818181818181818,0.9535582156577594,0.8524137931034482,0.8153034300791556,0.7757255936675461,0.8648968983835037,0.33766233766233766,0.3170731707317073,0.3048780487804878,6.569618899997295,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,44f00e7b09fd6679912a40e1361a76f97c38fec77969d553770e8bbc4c554f23
P1_a07,4,3;5;9;10,aVR;aVF;V4;V5,936,0.9138576227960471,0.6840579710144927,0.7847025495750708,0.6799815256937908,0.6881183195321814,binary;multiclass,0.9268944455048673,0.631578947368421,0.7384615384615385,0.5384615384615384,0.9635802469135802,0.8913649025069638,0.8888888888888888,0.9,0.9112997681091066,0.65625,0.6363636363636364,0.593939393939394,0.951867098051662,0.853625170998632,0.8232189973614775,0.7941952506596306,0.8563717370194779,0.3670886075949367,0.35365853658536583,0.3048780487804878,6.5795614999988175,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,5a1f5e58e5ac10b32741d960c96179928a623cae7fd3975685d2f9f2cf6a0087
P1_a07,4,3;5;9;11,aVR;aVF;V4;V6,936,0.9135682581720984,0.6927536231884058,0.7859154929577464,0.6784041136368673,0.6874896049456832,binary;multiclass,0.929662149265127,0.6378737541528239,0.7384615384615385,0.5846153846153846,0.9636831275720165,0.8895027624309392,0.8944444444444445,0.9055555555555556,0.9095389694611484,0.65,0.6303030303030303,0.5878787878787879,0.952932928475673,0.8543956043956044,0.820580474934037,0.8047493403693932,0.8590706574513052,0.36024844720496896,0.35365853658536583,0.2926829268292683,6.571547100000316,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,2127e019f60128052dcf494298808da73327b8694a44704f5d58e00c83f9bf5d
P1_a07,4,3;5;10;11,aVR;aVF;V5;V6,936,0.9142254591824222,0.6927536231884058,0.7837078651685393,0.6762019405796305,0.6848661705042425,binary;multiclass,0.9303779347203666,0.6354515050167224,0.7307692307692307,0.5461538461538461,0.963558201058201,0.8870523415977961,0.8944444444444445,0.9055555555555556,0.9078960814369375,0.6646153846153846,0.6545454545454545,0.6060606060606061,0.9511754925320814,0.8477366255144033,0.8153034300791556,0.7994722955145118,0.8652681784429086,0.34615384615384615,0.32926829268292684,0.32926829268292684,6.587121100001241,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,03479a0ae88568b3e2846e54482b0cc8606be72f8bfa3a09d5a5fadc6e08fe68
P1_a07,4,3;6;7;8,aVR;V1;V2;V3,936,0.9156085239951937,0.6695652173913044,0.7937853107344632,0.6886278586182917,0.6973562027278482,binary;multiclass,0.9300916205382708,0.6298701298701299,0.7461538461538462,0.5538461538461539,0.9661963550852439,0.8895027624309392,0.8944444444444445,0.9055555555555556,0.9090358841331604,0.6811145510835913,0.6666666666666666,0.6424242424242425,0.9568125512190733,0.8610729023383769,0.8258575197889182,0.8100263852242744,0.8650396984063518,0.3815789473684211,0.35365853658536583,0.32926829268292684,6.567935999999463,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,23c737bf241adbc3b1f11eab0ae4853e143a96e7f0516f2d2f6c762ea2a3c169
P1_a07,4,3;6;7;9,aVR;V1;V2;V4,936,0.9195762524828955,0.7101449275362319,0.7938288920056101,0.6918506891331717,0.7008210721570654,binary;multiclass,0.9296621492651269,0.6319218241042345,0.7461538461538462,0.5538461538461539,0.9652116402116403,0.8969359331476323,0.8944444444444445,0.9111111111111111,0.9121801674330856,0.6930091185410334,0.6909090909090909,0.6545454545454545,0.958532090969811,0.8689655172413793,0.8311345646437994,0.8311345646437994,0.853858456617353,0.3684210526315789,0.34146341463414637,0.3048780487804878,6.565317500000674,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,c1a24d3178e9e317b10f7e58af1d81e53f12e56768910c91ad7e054ce7941bc6
P1_a07,4,3;6;7;10,aVR;V1;V2;V5,936,0.9199882292356361,0.7014492753623188,0.800561797752809,0.6927043114498229,0.7019866753292326,binary;multiclass,0.9301584271807598,0.6387096774193548,0.7615384615384615,0.5538461538461539,0.9664609053497942,0.9019607843137255,0.8944444444444445,0.9166666666666666,0.9126596706363245,0.6993865030674846,0.6909090909090909,0.6303030303030303,0.9593563331643794,0.8705234159779615,0.8337730870712401,0.841688654353562,0.8521734163477466,0.35294117647058826,0.32926829268292684,0.3048780487804878,6.56943880000108,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,e44593425ef51529c7ce54a6978e03dd1d1213b937584d8b57a85ee8e8cb103e
P1_a07,4,3;6;7;11,aVR;V1;V2;V6,936,0.920047083057456,0.6956521739130435,0.8045325779036827,0.6917684352311783,0.7004777777227741,binary;multiclass,0.933021569001718,0.6261980830670927,0.7538461538461538,0.5692307692307692,0.9680922986478542,0.9044943820224719,0.8944444444444445,0.9111111111111111,0.9098062335416421,0.6748466257668712,0.6666666666666666,0.6363636363636364,0.9601711013107346,0.8717241379310345,0.8337730870712401,0.8390501319261213,0.8597560975609756,0.3815789473684211,0.35365853658536583,0.35365853658536583,6.570695499998692,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a7e86a26bad589d3c04d1fd60243571636363e17c727f79bc45199850233871c
P1_a07,4,3;6;8;9,aVR;V1;V3;V4,936,0.916692415213713,0.6782608695652174,0.7954866008462623,0.6913252348868486,0.700252447497444,binary;multiclass,0.9309982821149073,0.6339869281045751,0.7461538461538462,0.5692307692307692,0.9647339800117578,0.8913649025069638,0.8888888888888888,0.9111111111111111,0.9120150925598397,0.6829268292682927,0.6787878787878788,0.6242424242424243,0.957632056389535,0.8717241379310345,0.8337730870712401,0.8364116094986808,0.8589564174330269,0.37662337662337664,0.35365853658536583,0.34146341463414637,6.574032000000443,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dc422907be1fa539390fbb7dbe31c4ca798ad15fb38114bd409803cc50ab8c71
P1_a07,4,3;6;8;10,aVR;V1;V3;V5,936,0.9176978346698055,0.6927536231884058,0.7943661971830986,0.6910179277436673,0.6999965912772399,binary;multiclass,0.9306737927085321,0.6193548387096774,0.7384615384615385,0.5692307692307692,0.9656084656084656,0.8944444444444445,0.8944444444444445,0.9166666666666666,0.9138780804150455,0.683076923076923,0.6727272727272727,0.6060606060606061,0.9571204577860096,0.8686030428769018,0.8284960422163589,0.8284960422163589,0.8553578568572571,0.38961038961038963,0.36585365853658536,0.32926829268292684,6.6049663000012515,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,a0d8b780c1b34e6e0722f3a625ceb124d8955859b800f0e6580364ee35ccf577
P1_a07,4,3;6;8;11,aVR;V1;V3;V6,936,0.917197577184335,0.6753623188405797,0.8,0.6925037477279299,0.701549834781703,binary;multiclass,0.9328020614621111,0.6178343949044586,0.7461538461538462,0.5538461538461539,0.9662330981775428,0.8994413407821229,0.8944444444444445,0.9111111111111111,0.9122666352238337,0.6728395061728395,0.6606060606060606,0.6181818181818182,0.9579873331975387,0.8698060941828255,0.8284960422163589,0.841688654353562,0.86122693779631,0.4025974025974026,0.3780487804878049,0.35365853658536583,6.588476999997511,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,1d98d47150390db3e9a79e1557537db112a54bb81abb5c5c1b0ef886455ecd55
P1_a07,4,3;6;9;10,aVR;V1;V4;V5,936,0.9207189975232352,0.7159420289855073,0.8,0.682501169919306,0.6909547803948988,binary;multiclass,0.928831838137049,0.6129032258064516,0.7307692307692307,0.5461538461538461,0.9641019988242211,0.9044943820224719,0.8944444444444445,0.9166666666666666,0.9151672365680147,0.6867469879518072,0.6909090909090909,0.593939393939394,0.9575183678109738,0.8705234159779615,0.8337730870712401,0.8153034300791556,0.8476752156280345,0.33783783783783783,0.3048780487804878,0.3170731707317073,6.6290516999979445,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,07438fa9dd394c4b56387f91a6b9762b347e08cfeecec5e54d6c95e169c61f6a
P1_a07,4,3;6;9;11,aVR;V1;V4;V6,936,0.9192084160965203,0.7246376811594203,0.8011204481792717,0.6838069219792534,0.6935039989863336,binary;multiclass,0.9310078259209773,0.627831715210356,0.7461538461538462,0.5692307692307692,0.9644988242210465,0.9019607843137255,0.8944444444444445,0.9111111111111111,0.9150493259442676,0.6867469879518072,0.6909090909090909,0.6121212121212121,0.9585794612108781,0.8713692946058091,0.8311345646437994,0.8284960422163589,0.8531872965099675,0.33112582781456956,0.3048780487804878,0.3048780487804878,6.54916890000095,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,dc18acd21b982f83cf570146009ad9648cac6ea213f1f07e0012f56c5db9742c
P1_a07,4,3;6;10;11,aVR;V1;V5;V6,936,0.9185855464822581,0.7043478260869566,0.7977369165487977,0.6830391997642822,0.691279254599288,binary;multiclass,0.9322008016797099,0.6298701298701299,0.7461538461538462,0.5461538461538461,0.9653292181069958,0.9044943820224719,0.8944444444444445,0.9111111111111111,0.9130369846323154,0.6787878787878788,0.6787878787878788,0.6424242424242425,0.9583378729814356,0.8755129958960328,0.8443271767810027,0.8258575197889182,0.8565859370537501,0.32653061224489793,0.2926829268292683,0.34146341463414637,6.670881999998528,42,287148bfd01ac67b5192268c6c69cc4cc230c004bdfdf332285f38a3b43b08dd,c175815089a491399700d9c586c067665dd8b48251196512f77a0b7e2732d91c,34060e20ca6ca6de13d114a5b1b14cf4e1fd9ffccc3f7ec4453bb00d8b5646f1,ff56fdcdef274ccf487c9f751e591db674d8cbab45ee97679a6bbd949df040ac
